asm_accession	organism	taxid	bioproject	biosample	strain	asm_seq_tech	n_chromosomes	true_size	asm_coverage	platform	checkm_completeness	checkm_contamination	checkm_completeness_percentile	release_date	library_selection	library_source	library_strategy	run	estimate	method	relative_size	relative_error	cpu_time	memory_mb	stats_num_seqs	stats_sum_len	stats_avg_len	stats_median_len	avg_qual
GCF_002983645.1	Escherichia coli O104:H4	1038927	PRJNA231221	SAMN06173362	FDAARGOS_349	Illumina;PacBio	5	5501145	13.6	PACBIO_SMRT	99.41	1.63	83.7977	2018-03-09	RANDOM	GENOMIC	WGS	SRR5440732	27425332.0	lrge-ava	4.985386133250442	398.53861332504414	69.16	4910.2	62901.0	1000001813.0	15898.0	12879.0	6.37
GCF_002983645.1	Escherichia coli O104:H4	1038927	PRJNA231221	SAMN06173362	FDAARGOS_349	Illumina;PacBio	5	5501145	13.6	PACBIO_SMRT	99.41	1.63	83.7977	2018-03-09	RANDOM	GENOMIC	WGS	SRR5440732	25505540.0	lrge-2set	4.636405693723761	363.6405693723761	15.55	5.0	62901.0	1000001813.0	15898.0	12879.0	6.37
GCF_002983645.1	Escherichia coli O104:H4	1038927	PRJNA231221	SAMN06173362	FDAARGOS_349	Illumina;PacBio	5	5501145	13.6	PACBIO_SMRT	99.41	1.63	83.7977	2018-03-09	RANDOM	GENOMIC	WGS	SRR5440732	439533.0	mash	0.07989845750293803	-92.0101542497062	584.32	22257.24	62901.0	1000001813.0	15898.0	12879.0	6.37
GCF_002983645.1	Escherichia coli O104:H4	1038927	PRJNA231221	SAMN06173362	FDAARGOS_349	Illumina;PacBio	5	5501145	13.6	PACBIO_SMRT	99.41	1.63	83.7977	2018-03-09	RANDOM	GENOMIC	WGS	SRR5440732	41563.0	genomescope	0.007555336207280485	-99.24446637927196	47.87	5336.86	62901.0	1000001813.0	15898.0	12879.0	6.37
GCF_002983645.1	Escherichia coli O104:H4	1038927	PRJNA231221	SAMN06173362	FDAARGOS_349	Illumina;PacBio	5	5501145	13.6	PACBIO_SMRT	99.41	1.63	83.7977	2018-03-09	RANDOM	GENOMIC	WGS	SRR5440732	5478467.0	raven	0.9958775854844765	-0.4122414515523586	204.46	11566.43	62901.0	1000001813.0	15898.0	12879.0	6.37
GCF_005014075.1	Escherichia coli O104:H4	1038927	PRJNA287560	SAMN08768110	FWSEC0009	Illumina;ONT	4	5442997		OXFORD_NANOPORE	99.41	1.63	83.7977	2019-05-01	RANDOM	GENOMIC	WGS	SRR7896261	6309548.0	lrge-ava	1.1592047542925341	15.920475429253406	20.46	1368.04	137755.0	569690398.0	4135.5	2373.0	10.14
GCF_005014075.1	Escherichia coli O104:H4	1038927	PRJNA287560	SAMN08768110	FWSEC0009	Illumina;ONT	4	5442997		OXFORD_NANOPORE	99.41	1.63	83.7977	2019-05-01	RANDOM	GENOMIC	WGS	SRR7896261	6277455.0	lrge-2set	1.1533085540925339	15.330855409253394	14.55	478.95	137755.0	569690398.0	4135.5	2373.0	10.14
GCF_005014075.1	Escherichia coli O104:H4	1038927	PRJNA287560	SAMN08768110	FWSEC0009	Illumina;ONT	4	5442997		OXFORD_NANOPORE	99.41	1.63	83.7977	2019-05-01	RANDOM	GENOMIC	WGS	SRR7896261	6044470.0	mash	1.1105040109336823	11.050401093368231	44.79	1497.73	137755.0	569690398.0	4135.5	2373.0	10.14
GCF_005014075.1	Escherichia coli O104:H4	1038927	PRJNA287560	SAMN08768110	FWSEC0009	Illumina;ONT	4	5442997		OXFORD_NANOPORE	99.41	1.63	83.7977	2019-05-01	RANDOM	GENOMIC	WGS	SRR7896261	4511143.0	genomescope	0.8287976274835352	-17.120237251646472	15.47	3085.38	137755.0	569690398.0	4135.5	2373.0	10.14
GCF_005014075.1	Escherichia coli O104:H4	1038927	PRJNA287560	SAMN08768110	FWSEC0009	Illumina;ONT	4	5442997		OXFORD_NANOPORE	99.41	1.63	83.7977	2019-05-01	RANDOM	GENOMIC	WGS	SRR7896261	5299999.0	raven	0.9737280766460096	-2.627192335399046	187.9	6165.62	137755.0	569690398.0	4135.5	2373.0	10.14
GCF_005014055.1	Escherichia coli O113:H21	1078021	PRJNA287560	SAMN08768111	FWSEC0010	Illumina;ONT	4	5131000		OXFORD_NANOPORE	99.38	0.6	81.11559	2019-05-01	RANDOM	GENOMIC	WGS	SRR7896260	5865820.0	lrge-ava	1.1432118495419996	14.32118495419996	25.04	1736.42	45989.0	259829204.0	5649.8	4696.0	9.94
GCF_005014055.1	Escherichia coli O113:H21	1078021	PRJNA287560	SAMN08768111	FWSEC0010	Illumina;ONT	4	5131000		OXFORD_NANOPORE	99.38	0.6	81.11559	2019-05-01	RANDOM	GENOMIC	WGS	SRR7896260	5815328.0	lrge-2set	1.1333712726564023	13.337127265640225	15.61	744.99	45989.0	259829204.0	5649.8	4696.0	9.94
GCF_005014055.1	Escherichia coli O113:H21	1078021	PRJNA287560	SAMN08768111	FWSEC0010	Illumina;ONT	4	5131000		OXFORD_NANOPORE	99.38	0.6	81.11559	2019-05-01	RANDOM	GENOMIC	WGS	SRR7896260	3653130.0	mash	0.7119723250828298	-28.802767491717013	44.7	1510.95	45989.0	259829204.0	5649.8	4696.0	9.94
GCF_005014055.1	Escherichia coli O113:H21	1078021	PRJNA287560	SAMN08768111	FWSEC0010	Illumina;ONT	4	5131000		OXFORD_NANOPORE	99.38	0.6	81.11559	2019-05-01	RANDOM	GENOMIC	WGS	SRR7896260	2953683.0	genomescope	0.575654453322939	-42.434554667706095	20.9	1698.27	45989.0	259829204.0	5649.8	4696.0	9.94
GCF_005014055.1	Escherichia coli O113:H21	1078021	PRJNA287560	SAMN08768111	FWSEC0010	Illumina;ONT	4	5131000		OXFORD_NANOPORE	99.38	0.6	81.11559	2019-05-01	RANDOM	GENOMIC	WGS	SRR7896260	5034314.0	raven	0.9811564997076593	-1.8843500292340676	25.41	2933.21	45989.0	259829204.0	5649.8	4696.0	9.94
GCF_025946545.1	Escherichia coli O125ac:K+:H10	2990470	PRJNA882345	SAMN30931041	C 236-04A	Illumina;ONT	5	4998472	300.0	OXFORD_NANOPORE	99.34	2.04	77.217896	2022-11-01	RANDOM	GENOMIC	WGS	SRR21857881	5051351.0	lrge-ava	1.0105790329524702	1.0579032952470275	29.67	978.96	8410.0	77660890.0	9234.4	3555.0	13.81
GCF_025946545.1	Escherichia coli O125ac:K+:H10	2990470	PRJNA882345	SAMN30931041	C 236-04A	Illumina;ONT	5	4998472	300.0	OXFORD_NANOPORE	99.34	2.04	77.217896	2022-11-01	RANDOM	GENOMIC	WGS	SRR21857881	3446785.0	lrge-2set	0.6895677318988683	-31.043226810113172	89.11	456.04	8410.0	77660890.0	9234.4	3555.0	13.81
GCF_025946545.1	Escherichia coli O125ac:K+:H10	2990470	PRJNA882345	SAMN30931041	C 236-04A	Illumina;ONT	5	4998472	300.0	OXFORD_NANOPORE	99.34	2.04	77.217896	2022-11-01	RANDOM	GENOMIC	WGS	SRR21857881	2190010.0	mash	0.43813589432930705	-56.1864105670693	12.0	443.36	8410.0	77660890.0	9234.4	3555.0	13.81
GCF_025946545.1	Escherichia coli O125ac:K+:H10	2990470	PRJNA882345	SAMN30931041	C 236-04A	Illumina;ONT	5	4998472	300.0	OXFORD_NANOPORE	99.34	2.04	77.217896	2022-11-01	RANDOM	GENOMIC	WGS	SRR21857881	2926462.0	genomescope	0.5854713200354028	-41.452867996459716	7.01	498.53	8410.0	77660890.0	9234.4	3555.0	13.81
GCF_025946545.1	Escherichia coli O125ac:K+:H10	2990470	PRJNA882345	SAMN30931041	C 236-04A	Illumina;ONT	5	4998472	300.0	OXFORD_NANOPORE	99.34	2.04	77.217896	2022-11-01	RANDOM	GENOMIC	WGS	SRR21857881	4523366.0	raven	0.9049497526444081	-9.505024735559186	16.44	651.36	8410.0	77660890.0	9234.4	3555.0	13.81
GCF_000978845.2	Escherichia coli O157:H7	83334	PRJNA280853	SAMN03470766	Rafaela_II	Illumina;PacBio	2	5639358	200.0	PACBIO_SMRT	99.46	0.26	87.99837	2021-10-12	size fractionation	GENOMIC	WGS	SRR14419384	8434832.0	lrge-ava	1.4957078447582153	49.57078447582154	70.2	3729.69	80264.0	1000001576.0	12458.9	11448.5	8.35
GCF_000978845.2	Escherichia coli O157:H7	83334	PRJNA280853	SAMN03470766	Rafaela_II	Illumina;PacBio	2	5639358	200.0	PACBIO_SMRT	99.46	0.26	87.99837	2021-10-12	size fractionation	GENOMIC	WGS	SRR14419384	8347625.0	lrge-2set	1.4802438504524806	48.02438504524806	15.74	5.0	80264.0	1000001576.0	12458.9	11448.5	8.35
GCF_000978845.2	Escherichia coli O157:H7	83334	PRJNA280853	SAMN03470766	Rafaela_II	Illumina;PacBio	2	5639358	200.0	PACBIO_SMRT	99.46	0.26	87.99837	2021-10-12	size fractionation	GENOMIC	WGS	SRR14419384	4623760.0	mash	0.8199089328962623	-18.00910671037377	284.37	10494.74	80264.0	1000001576.0	12458.9	11448.5	8.35
GCF_000978845.2	Escherichia coli O157:H7	83334	PRJNA280853	SAMN03470766	Rafaela_II	Illumina;PacBio	2	5639358	200.0	PACBIO_SMRT	99.46	0.26	87.99837	2021-10-12	size fractionation	GENOMIC	WGS	SRR14419384	2861382.0	genomescope	0.5073949907063889	-49.26050092936111	47.58	5491.75	80264.0	1000001576.0	12458.9	11448.5	8.35
GCF_000978845.2	Escherichia coli O157:H7	83334	PRJNA280853	SAMN03470766	Rafaela_II	Illumina;PacBio	2	5639358	200.0	PACBIO_SMRT	99.46	0.26	87.99837	2021-10-12	size fractionation	GENOMIC	WGS	SRR14419384	5948146.0	raven	1.0547558782400408	5.47558782400408	180.72	11052.09	80264.0	1000001576.0	12458.9	11448.5	8.35
GCF_001753485.1	Escherichia coli O157:H7	83334	PRJNA291880	SAMN04447624	8368	PacBio	2	5530258	296.0	PACBIO_SMRT	99.47	0.15	88.62103	2016-10-06	RANDOM	GENOMIC	WGS	SRR4300075	13301040.0	lrge-ava	2.4051391454069595	140.51391454069594	15.97	5.0	119551.0	1000005902.0	8364.7	7445.0	8.15
GCF_001753485.1	Escherichia coli O157:H7	83334	PRJNA291880	SAMN04447624	8368	PacBio	2	5530258	296.0	PACBIO_SMRT	99.47	0.15	88.62103	2016-10-06	RANDOM	GENOMIC	WGS	SRR4300075	12961536.0	lrge-2set	2.3437488811552734	134.37488811552734	15.94	5.0	119551.0	1000005902.0	8364.7	7445.0	8.15
GCF_001753485.1	Escherichia coli O157:H7	83334	PRJNA291880	SAMN04447624	8368	PacBio	2	5530258	296.0	PACBIO_SMRT	99.47	0.15	88.62103	2016-10-06	RANDOM	GENOMIC	WGS	SRR4300075	3226250.0	mash	0.5833814624923467	-41.66185375076534	344.4	11320.18	119551.0	1000005902.0	8364.7	7445.0	8.15
GCF_001753485.1	Escherichia coli O157:H7	83334	PRJNA291880	SAMN04447624	8368	PacBio	2	5530258	296.0	PACBIO_SMRT	99.47	0.15	88.62103	2016-10-06	RANDOM	GENOMIC	WGS	SRR4300075	113596.0	genomescope	0.02054081382821561	-97.94591861717844	47.96	4761.76	119551.0	1000005902.0	8364.7	7445.0	8.15
GCF_001753485.1	Escherichia coli O157:H7	83334	PRJNA291880	SAMN04447624	8368	PacBio	2	5530258	296.0	PACBIO_SMRT	99.47	0.15	88.62103	2016-10-06	RANDOM	GENOMIC	WGS	SRR4300075	5773183.0	raven	1.0439265220537632	4.392652205376313	184.38	11293.07	119551.0	1000005902.0	8364.7	7445.0	8.15
GCF_001753545.1	Escherichia coli O157:H7	83334	PRJNA291880	SAMN04447623	3384	PacBio	2	5531320	274.0	PACBIO_SMRT	99.51	0.15	92.935074	2016-10-06	RANDOM	GENOMIC	WGS	SRR4300073	7839438.0	lrge-ava	1.4172815892047468	41.72815892047468	70.02	3318.44	106910.0	1000005412.0	9353.7	9095.5	8.38
GCF_001753545.1	Escherichia coli O157:H7	83334	PRJNA291880	SAMN04447623	3384	PacBio	2	5531320	274.0	PACBIO_SMRT	99.51	0.15	92.935074	2016-10-06	RANDOM	GENOMIC	WGS	SRR4300073	7860364.0	lrge-2set	1.421064772965585	42.10647729655851	15.7	326.0	106910.0	1000005412.0	9353.7	9095.5	8.38
GCF_001753545.1	Escherichia coli O157:H7	83334	PRJNA291880	SAMN04447623	3384	PacBio	2	5531320	274.0	PACBIO_SMRT	99.51	0.15	92.935074	2016-10-06	RANDOM	GENOMIC	WGS	SRR4300073	5285130.0	mash	0.9554916367160099	-4.450836328399007	224.47	5626.89	106910.0	1000005412.0	9353.7	9095.5	8.38
GCF_001753545.1	Escherichia coli O157:H7	83334	PRJNA291880	SAMN04447623	3384	PacBio	2	5531320	274.0	PACBIO_SMRT	99.51	0.15	92.935074	2016-10-06	RANDOM	GENOMIC	WGS	SRR4300073	4531802.0	genomescope	0.8192984676352119	-18.070153236478813	46.18	4895.71	106910.0	1000005412.0	9353.7	9095.5	8.38
GCF_001753545.1	Escherichia coli O157:H7	83334	PRJNA291880	SAMN04447623	3384	PacBio	2	5531320	274.0	PACBIO_SMRT	99.51	0.15	92.935074	2016-10-06	RANDOM	GENOMIC	WGS	SRR4300073	5925890.0	raven	1.0713337865102723	7.1333786510272414	183.75	10917.71	106910.0	1000005412.0	9353.7	9095.5	8.38
GCF_005037735.1	Escherichia coli O157:H7	83334	PRJNA287560	SAMN08768105	FWSEC0004	Illumina;ONT	3	5505679		OXFORD_NANOPORE	99.51	0.15	92.935074	2019-05-03	RANDOM	GENOMIC	WGS	SRR7896264	5958074.0	lrge-ava	1.0821687933495578	8.21687933495578	17.05	1366.17	155674.0	875513273.0	5624.0	3722.0	10.17
GCF_005037735.1	Escherichia coli O157:H7	83334	PRJNA287560	SAMN08768105	FWSEC0004	Illumina;ONT	3	5505679		OXFORD_NANOPORE	99.51	0.15	92.935074	2019-05-03	RANDOM	GENOMIC	WGS	SRR7896264	5859130.0	lrge-2set	1.0641975313126681	6.419753131266824	16.93	706.18	155674.0	875513273.0	5624.0	3722.0	10.17
GCF_005037735.1	Escherichia coli O157:H7	83334	PRJNA287560	SAMN08768105	FWSEC0004	Illumina;ONT	3	5505679		OXFORD_NANOPORE	99.51	0.15	92.935074	2019-05-03	RANDOM	GENOMIC	WGS	SRR7896264	7757610.0	mash	1.409019668600367	40.9019668600367	45.16	1534.63	155674.0	875513273.0	5624.0	3722.0	10.17
GCF_005037735.1	Escherichia coli O157:H7	83334	PRJNA287560	SAMN08768105	FWSEC0004	Illumina;ONT	3	5505679		OXFORD_NANOPORE	99.51	0.15	92.935074	2019-05-03	RANDOM	GENOMIC	WGS	SRR7896264	4978364.0	genomescope	0.9042234391071474	-9.577656089285263	47.81	4198.52	155674.0	875513273.0	5624.0	3722.0	10.17
GCF_005037735.1	Escherichia coli O157:H7	83334	PRJNA287560	SAMN08768105	FWSEC0004	Illumina;ONT	3	5505679		OXFORD_NANOPORE	99.51	0.15	92.935074	2019-05-03	RANDOM	GENOMIC	WGS	SRR7896264	5686566.0	raven	1.0328546215643883	3.2854621564388333	193.36	9700.68	155674.0	875513273.0	5624.0	3722.0	10.17
GCF_007922655.1	Escherichia coli O157:H7	83334	PRJNA294158	SAMN12261986	ATCC 43888	PacBio	3	5503522	90.0	PACBIO_SMRT	99.41	0.15	83.7977	2019-08-08	RANDOM	GENOMIC	WGS	SRR9694229	10390722.0	lrge-ava	1.888013166841161	88.80131668411609	15.7	5.0	107054.0	933686972.0	8721.6	7441.0	8.22
GCF_007922655.1	Escherichia coli O157:H7	83334	PRJNA294158	SAMN12261986	ATCC 43888	PacBio	3	5503522	90.0	PACBIO_SMRT	99.41	0.15	83.7977	2019-08-08	RANDOM	GENOMIC	WGS	SRR9694229	10219834.0	lrge-2set	1.8569625051012788	85.69625051012788	15.82	448.0	107054.0	933686972.0	8721.6	7441.0	8.22
GCF_007922655.1	Escherichia coli O157:H7	83334	PRJNA294158	SAMN12261986	ATCC 43888	PacBio	3	5503522	90.0	PACBIO_SMRT	99.41	0.15	83.7977	2019-08-08	RANDOM	GENOMIC	WGS	SRR9694229	4224710.0	mash	0.7676375237529712	-23.236247624702873	254.68	10503.68	107054.0	933686972.0	8721.6	7441.0	8.22
GCF_007922655.1	Escherichia coli O157:H7	83334	PRJNA294158	SAMN12261986	ATCC 43888	PacBio	3	5503522	90.0	PACBIO_SMRT	99.41	0.15	83.7977	2019-08-08	RANDOM	GENOMIC	WGS	SRR9694229	2275256.0	genomescope	0.41341817112750706	-58.65818288724929	48.03	5169.61	107054.0	933686972.0	8721.6	7441.0	8.22
GCF_007922655.1	Escherichia coli O157:H7	83334	PRJNA294158	SAMN12261986	ATCC 43888	PacBio	3	5503522	90.0	PACBIO_SMRT	99.41	0.15	83.7977	2019-08-08	RANDOM	GENOMIC	WGS	SRR9694229	5700739.0	raven	1.035834689131796	3.5834689131795967	127.83	10558.12	107054.0	933686972.0	8721.6	7441.0	8.22
GCF_020423145.1	Escherichia coli O157:H7	83334	PRJNA280853	SAMN17295277	Balcarce_24.2	Illumina;PacBio	3	5555594	200.0	PACBIO_SMRT	99.32	0.15	76.04505	2021-10-12	size fractionation	GENOMIC	WGS	SRR14419388	8538434.0	lrge-ava	1.5369074846002067	53.69074846002066	68.21	4109.24	69101.0	1000002907.0	14471.6	13529.0	8.39
GCF_020423145.1	Escherichia coli O157:H7	83334	PRJNA280853	SAMN17295277	Balcarce_24.2	Illumina;PacBio	3	5555594	200.0	PACBIO_SMRT	99.32	0.15	76.04505	2021-10-12	size fractionation	GENOMIC	WGS	SRR14419388	8517970.0	lrge-2set	1.5332239900899887	53.32239900899886	15.53	5.0	69101.0	1000002907.0	14471.6	13529.0	8.39
GCF_020423145.1	Escherichia coli O157:H7	83334	PRJNA280853	SAMN17295277	Balcarce_24.2	Illumina;PacBio	3	5555594	200.0	PACBIO_SMRT	99.32	0.15	76.04505	2021-10-12	size fractionation	GENOMIC	WGS	SRR14419388	4352410.0	mash	0.7834283786756195	-21.657162132438042	225.11	10444.01	69101.0	1000002907.0	14471.6	13529.0	8.39
GCF_020423145.1	Escherichia coli O157:H7	83334	PRJNA280853	SAMN17295277	Balcarce_24.2	Illumina;PacBio	3	5555594	200.0	PACBIO_SMRT	99.32	0.15	76.04505	2021-10-12	size fractionation	GENOMIC	WGS	SRR14419388	2301421.0	genomescope	0.4142529133698395	-58.574708663016054	47.38	4749.71	69101.0	1000002907.0	14471.6	13529.0	8.39
GCF_020423145.1	Escherichia coli O157:H7	83334	PRJNA280853	SAMN17295277	Balcarce_24.2	Illumina;PacBio	3	5555594	200.0	PACBIO_SMRT	99.32	0.15	76.04505	2021-10-12	size fractionation	GENOMIC	WGS	SRR14419388	5723299.0	raven	1.0301866911080975	3.0186691108097534	232.41	11347.38	69101.0	1000002907.0	14471.6	13529.0	8.39
GCF_020423165.1	Escherichia coli O157:H7	83334	PRJNA280853	SAMN17295278	9.1_Anguil	Illumina;PacBio	2	5509697	200.0	PACBIO_SMRT	99.33	0.15	76.5878	2021-10-12	size fractionation	GENOMIC	WGS	SRR14419376	7173344.0	lrge-ava	1.3019489093501875	30.194890935018748	69.14	3771.6	76440.0	1000005725.0	13082.2	12284.0	8.44
GCF_020423165.1	Escherichia coli O157:H7	83334	PRJNA280853	SAMN17295278	9.1_Anguil	Illumina;PacBio	2	5509697	200.0	PACBIO_SMRT	99.33	0.15	76.5878	2021-10-12	size fractionation	GENOMIC	WGS	SRR14419376	7100668.0	lrge-2set	1.2887583473283557	28.87583473283558	15.59	5.0	76440.0	1000005725.0	13082.2	12284.0	8.44
GCF_020423165.1	Escherichia coli O157:H7	83334	PRJNA280853	SAMN17295278	9.1_Anguil	Illumina;PacBio	2	5509697	200.0	PACBIO_SMRT	99.33	0.15	76.5878	2021-10-12	size fractionation	GENOMIC	WGS	SRR14419376	5297320.0	mash	0.9614539601724015	-3.854603982759851	284.72	7261.82	76440.0	1000005725.0	13082.2	12284.0	8.44
GCF_020423165.1	Escherichia coli O157:H7	83334	PRJNA280853	SAMN17295278	9.1_Anguil	Illumina;PacBio	2	5509697	200.0	PACBIO_SMRT	99.33	0.15	76.5878	2021-10-12	size fractionation	GENOMIC	WGS	SRR14419376	4874775.0	genomescope	0.8847628100057044	-11.523718999429551	47.63	5172.77	76440.0	1000005725.0	13082.2	12284.0	8.44
GCF_020423165.1	Escherichia coli O157:H7	83334	PRJNA280853	SAMN17295278	9.1_Anguil	Illumina;PacBio	2	5509697	200.0	PACBIO_SMRT	99.33	0.15	76.5878	2021-10-12	size fractionation	GENOMIC	WGS	SRR14419376	5784172.0	raven	1.0498167140588675	4.981671405886749	184.2	10780.14	76440.0	1000005725.0	13082.2	12284.0	8.44
GCF_020423185.1	Escherichia coli O157:H7	83334	PRJNA280853	SAMN17295279	146N4	Illumina;PacBio	4	5634629	200.0	PACBIO_SMRT	99.56	0.15	99.95911	2021-10-12	size fractionation	GENOMIC	WGS	SRR14419378	6452972.0	lrge-ava	1.1452345842113119	14.523458421131188	73.46	4082.86	63619.0	862072720.0	13550.6	12680.0	8.72
GCF_020423185.1	Escherichia coli O157:H7	83334	PRJNA280853	SAMN17295279	146N4	Illumina;PacBio	4	5634629	200.0	PACBIO_SMRT	99.56	0.15	99.95911	2021-10-12	size fractionation	GENOMIC	WGS	SRR14419378	6313123.0	lrge-2set	1.1204150264374104	12.041502643741051	17.4	1661.75	63619.0	862072720.0	13550.6	12680.0	8.72
GCF_020423185.1	Escherichia coli O157:H7	83334	PRJNA280853	SAMN17295279	146N4	Illumina;PacBio	4	5634629	200.0	PACBIO_SMRT	99.56	0.15	99.95911	2021-10-12	size fractionation	GENOMIC	WGS	SRR14419378	5447910.0	mash	0.9668622370700892	-3.3137762929910735	163.25	5497.59	63619.0	862072720.0	13550.6	12680.0	8.72
GCF_020423185.1	Escherichia coli O157:H7	83334	PRJNA280853	SAMN17295279	146N4	Illumina;PacBio	4	5634629	200.0	PACBIO_SMRT	99.56	0.15	99.95911	2021-10-12	size fractionation	GENOMIC	WGS	SRR14419378	4720501.0	genomescope	0.8377660712000737	-16.22339287999263	46.32	6947.7	63619.0	862072720.0	13550.6	12680.0	8.72
GCF_020423185.1	Escherichia coli O157:H7	83334	PRJNA280853	SAMN17295279	146N4	Illumina;PacBio	4	5634629	200.0	PACBIO_SMRT	99.56	0.15	99.95911	2021-10-12	size fractionation	GENOMIC	WGS	SRR14419378	5797620.0	raven	1.0289266604775575	2.8926660477557617	132.8	9427.24	63619.0	862072720.0	13550.6	12680.0	8.72
GCF_021166435.1	Escherichia coli O157:H7	83334	PRJNA407949	SAMN07666420	7386WT	PacBio	2	5563075	193.0	OXFORD_NANOPORE	99.51	0.15	92.935074	2021-12-12	RANDOM	GENOMIC	WGS	SRR6118140	5540215.0	lrge-ava	0.9958907618538309	-0.410923814616916	77.99	2108.02	80215.0	602026230.0	7505.2	7416.0	12.27
GCF_021166435.1	Escherichia coli O157:H7	83334	PRJNA407949	SAMN07666420	7386WT	PacBio	2	5563075	193.0	OXFORD_NANOPORE	99.51	0.15	92.935074	2021-12-12	RANDOM	GENOMIC	WGS	SRR6118140	5471492.0	lrge-2set	0.9835373422073224	-1.646265779267761	20.4	953.2	80215.0	602026230.0	7505.2	7416.0	12.27
GCF_021166435.1	Escherichia coli O157:H7	83334	PRJNA407949	SAMN07666420	7386WT	PacBio	2	5563075	193.0	OXFORD_NANOPORE	99.51	0.15	92.935074	2021-12-12	RANDOM	GENOMIC	WGS	SRR6118140	6464840.0	mash	1.1620982999510163	16.20982999510163	45.04	1437.55	80215.0	602026230.0	7505.2	7416.0	12.27
GCF_021166435.1	Escherichia coli O157:H7	83334	PRJNA407949	SAMN07666420	7386WT	PacBio	2	5563075	193.0	OXFORD_NANOPORE	99.51	0.15	92.935074	2021-12-12	RANDOM	GENOMIC	WGS	SRR6118140	4828297.0	genomescope	0.867918731996243	-13.208126800375691	37.88	3476.64	80215.0	602026230.0	7505.2	7416.0	12.27
GCF_021166435.1	Escherichia coli O157:H7	83334	PRJNA407949	SAMN07666420	7386WT	PacBio	2	5563075	193.0	OXFORD_NANOPORE	99.51	0.15	92.935074	2021-12-12	RANDOM	GENOMIC	WGS	SRR6118140	5379938.0	raven	0.9670798973589247	-3.2920102641075304	137.35	5768.02	80215.0	602026230.0	7505.2	7416.0	12.27
GCF_021184125.1	Escherichia coli O157:H7	83334	PRJNA750123	SAMN20437332	M1300706001A	PacBio	2	5620975	143.0	PACBIO_SMRT	99.51	0.37	92.935074	2021-12-15	RANDOM	GENOMIC	WGS	SRR15600651	6706515.0	lrge-ava	1.193123079181103	19.312307918110292	73.4	3960.17	65858.0	785656192.0	11929.5	11448.0	8.84
GCF_021184125.1	Escherichia coli O157:H7	83334	PRJNA750123	SAMN20437332	M1300706001A	PacBio	2	5620975	143.0	PACBIO_SMRT	99.51	0.37	92.935074	2021-12-15	RANDOM	GENOMIC	WGS	SRR15600651	6645919.0	lrge-2set	1.1823427430294566	18.234274302945664	17.42	1410.36	65858.0	785656192.0	11929.5	11448.0	8.84
GCF_021184125.1	Escherichia coli O157:H7	83334	PRJNA750123	SAMN20437332	M1300706001A	PacBio	2	5620975	143.0	PACBIO_SMRT	99.51	0.37	92.935074	2021-12-15	RANDOM	GENOMIC	WGS	SRR15600651	5295540.0	mash	0.9421034606985443	-5.789653930145571	105.01	5381.68	65858.0	785656192.0	11929.5	11448.0	8.84
GCF_021184125.1	Escherichia coli O157:H7	83334	PRJNA750123	SAMN20437332	M1300706001A	PacBio	2	5620975	143.0	PACBIO_SMRT	99.51	0.37	92.935074	2021-12-15	RANDOM	GENOMIC	WGS	SRR15600651	4598237.0	genomescope	0.8180497155742553	-18.195028442574465	47.3	4194.4	65858.0	785656192.0	11929.5	11448.0	8.84
GCF_021184125.1	Escherichia coli O157:H7	83334	PRJNA750123	SAMN20437332	M1300706001A	PacBio	2	5620975	143.0	PACBIO_SMRT	99.51	0.37	92.935074	2021-12-15	RANDOM	GENOMIC	WGS	SRR15600651	5674271.0	raven	1.009481629076806	0.9481629076806071	131.69	8822.59	65858.0	785656192.0	11929.5	11448.0	8.84
GCF_025252445.1	Escherichia coli O157:H7	83334	PRJNA294158	SAMN30166759	380-94	PacBio	2	5535488	109.0	PACBIO_SMRT	99.51	0.15	92.935074	2022-09-19	RANDOM	GENOMIC	WGA	SRR21295163	5529852.0	lrge-ava	0.9989818422513065	-0.10181577486935209	969.56	3504.9	84746.0	1000001868.0	11800.0	11187.0	27.25
GCF_025252445.1	Escherichia coli O157:H7	83334	PRJNA294158	SAMN30166759	380-94	PacBio	2	5535488	109.0	PACBIO_SMRT	99.51	0.15	92.935074	2022-09-19	RANDOM	GENOMIC	WGA	SRR21295163	5328938.0	lrge-2set	0.962686216644314	-3.7313783355686074	133.83	1300.61	84746.0	1000001868.0	11800.0	11187.0	27.25
GCF_025252445.1	Escherichia coli O157:H7	83334	PRJNA294158	SAMN30166759	380-94	PacBio	2	5535488	109.0	PACBIO_SMRT	99.51	0.15	92.935074	2022-09-19	RANDOM	GENOMIC	WGA	SRR21295163	5427190.0	mash	0.9804356905841003	-1.9564309415899737	14.99	231.25	84746.0	1000001868.0	11800.0	11187.0	27.25
GCF_025252445.1	Escherichia coli O157:H7	83334	PRJNA294158	SAMN30166759	380-94	PacBio	2	5535488	109.0	PACBIO_SMRT	99.51	0.15	92.935074	2022-09-19	RANDOM	GENOMIC	WGA	SRR21295163	5943031.0	genomescope	1.0736236805138046	7.362368051380475	46.83	3337.63	84746.0	1000001868.0	11800.0	11187.0	27.25
