GCF_024918355.1	Klebsiella aerogenes	548	PRJNA836696	SAMN28174061	ASM2491835v1	96.54	70.11905	9.34
GCF_026220715.1	Klebsiella aerogenes	548	PRJNA812595	SAMN31759540	ASM2622071v4	95.13	10.952381	1.21
GCF_026729635.1	Klebsiella aerogenes	548	PRJNA812595	SAMN32093418	ASM2672963v4	96.16	51.54762	0.99
GCF_027595505.1	Klebsiella aerogenes	548	PRJNA667445	SAMN16387622	ASM2759550v1	94.97	8.690476	2.93
GCF_027595705.1	Klebsiella aerogenes	548	PRJNA667445	SAMN16387652	ASM2759570v1	96	41.666668	4.3
GCF_029717425.1	Klebsiella aerogenes	548	PRJNA605147	SAMN15488532	ASM2971742v1	95.88	32.738094	1.71
GCF_029717585.1	Klebsiella aerogenes	548	PRJNA605147	SAMN15488518	ASM2971758v1	95.59	20.119047	5.37
GCF_031042315.1	Klebsiella aerogenes	548	PRJNA812595	SAMN35365784	ASM3104231v3	96.3	58.92857	2.05
GCF_034044195.1	Klebsiella aerogenes	548	PRJNA1040415	SAMN38257105	ASM3404419v1	96.46	66.90476	5.67
GCF_034119905.1	Klebsiella aerogenes	548	PRJNA1044173	SAMN38378067	ASM3411990v1	97.58	96.666664	4.87
GCF_034119945.1	Klebsiella aerogenes	548	PRJNA1044173	SAMN38378423	ASM3411994v1	96.39	62.61905	4.2
GCF_034120075.1	Klebsiella aerogenes	548	PRJNA1044173	SAMN38396342	ASM3412007v1	95.95	38.333332	1.93
GCF_034120115.1	Klebsiella aerogenes	548	PRJNA1044173	SAMN38395276	ASM3412011v1	95.98	40.357143	1.32
GCF_034120285.1	Klebsiella aerogenes	548	PRJNA1044173	SAMN38396338	ASM3412028v1	96.04	43.809525	2.03
GCF_034121025.1	Klebsiella aerogenes	548	PRJNA1044173	SAMN38396362	ASM3412102v1	95.11	10.357142	3
GCF_034123205.1	Klebsiella aerogenes	548	PRJNA1044173	SAMN38396442	ASM3412320v1	97.62	97.2619	3.75
GCF_034125425.1	Klebsiella aerogenes	548	PRJNA1044173	SAMN38396618	ASM3412542v1	97.07	87.61905	1.64
GCF_034127495.1	Klebsiella aerogenes	548	PRJNA1044173	SAMN38396620	ASM3412749v1	97.35	95.11905	4.36
GCF_034128605.1	Klebsiella aerogenes	548	PRJNA1044173	SAMN38397047	ASM3412860v1	95.91	34.88095	1.81
GCF_034130585.1	Klebsiella aerogenes	548	PRJNA1044173	SAMN38397048	ASM3413058v1	97.32	94.04762	4.23
GCF_034132705.1	Klebsiella aerogenes	548	PRJNA1044173	SAMN38397050	ASM3413270v1	96.49	68.21429	2.85
GCF_034197875.1	Klebsiella aerogenes	548	PRJNA1044173	SAMN38396735	ASM3419787v1	95.09	9.880953	3.11
GCF_034197895.1	Klebsiella aerogenes	548	PRJNA1044173	SAMN38396698	ASM3419789v1	97.28	92.2619	5.27
GCF_034330985.1	Klebsiella aerogenes	548	PRJNA812595	SAMN38788857	ASM3433098v2	96.83	79.88095	1.48
GCF_036810575.1	Klebsiella aerogenes	548	PRJNA812595	SAMN38122022	ASM3681057v2	96.08	47.738094	1.33
GCF_041282635.1	Klebsiella aerogenes	548	PRJNA812595	SAMN24965732	ASM4128263v1	95.56	19.166666	1.61
GCF_041283295.1	Klebsiella aerogenes	548	PRJNA812595	SAMN25755508	ASM4128329v1	96.09	48.095238	5.32
GCF_041318315.1	Klebsiella aerogenes	548	PRJNA850883	SAMN29495195	ASM4131831v1	96.1	48.809525	1.86
GCF_041379735.1	Klebsiella aerogenes	548	PRJNA1147610	SAMN43160958	ASM4137973v1	96.08	47.738094	1.13
GCF_020526085.1	Klebsiella africana	2489010	PRJNA768294	SAMN22024779	ASM2052608v1	98.99	87.5	0.98
GCF_016804125.1	Klebsiella africana	2489010	PRJNA646592	SAMN15547534	ASM1680412v1	98.7	37.5	0.68
GCF_023704035.1	Klebsiella africana	2489010	PRJNA646592	SAMN15547540	ASM2370403v1	98.91	75	1.02
GCF_006711645.1	Klebsiella electrica	1259973	PRJNA550349	SAMN12125603	ASM671164v1	95.14	33.333332	2.94
GCF_027921545.1	Klebsiella electrica	1259973	PRJNA902659	SAMN31765424	ASM2792154v1	95.42	66.666664	2.38
GCF_030253455.1	Klebsiella electrica	1259973	PRJNA942203	SAMN33658283	ASM3025345v1	95.49	100	2.57
GCF_004104525.2	Klebsiella grimontii	2058152	PRJNA506562	SAMN10462700	ASM410452v2	99.56	81.08108	1.1
GCF_008364425.2	Klebsiella grimontii	2058152	PRJNA559804	SAMN12560209	ASM836442v2	99.56	81.08108	0.71
GCF_013590775.1	Klebsiella grimontii	2058152	PRJNA605147	SAMN15148463	ASM1359077v1	98.64	9.009009	1.18
GCF_013606065.1	Klebsiella grimontii	2058152	PRJNA605147	SAMN15148723	ASM1360606v1	99.47	49.54955	1.34
GCF_013608545.1	Klebsiella grimontii	2058152	PRJNA605147	SAMN15148651	ASM1360854v1	98.87	10.810811	0.81
GCF_013624225.1	Klebsiella grimontii	2058152	PRJNA605147	SAMN15148529	ASM1362422v1	99.56	81.08108	1.02
GCF_013635015.1	Klebsiella grimontii	2058152	PRJNA605147	SAMN15148459	ASM1363501v1	99.27	33.333332	0.77
GCF_013730235.1	Klebsiella grimontii	2058152	PRJNA605147	SAMN15148716	ASM1373023v1	99.53	58.10811	0.9
GCF_013734595.1	Klebsiella grimontii	2058152	PRJNA605147	SAMN15148669	ASM1373459v1	99.25	28.378378	1.77
GCF_013735435.1	Klebsiella grimontii	2058152	PRJNA605147	SAMN15148657	ASM1373543v1	98.29	6.3063064	0.41
GCF_013744615.1	Klebsiella grimontii	2058152	PRJNA605147	SAMN15148531	ASM1374461v1	99.56	81.08108	1.02
GCF_015074825.1	Klebsiella grimontii	2058152	PRJNA668381	SAMN16423096	ASM1507482v1	99.28	33.783783	1.36
GCF_017863855.1	Klebsiella grimontii	2058152	PRJNA689715	SAMN17215155	ASM1786385v1	99.47	49.54955	1.1
GCF_017863935.1	Klebsiella grimontii	2058152	PRJNA689715	SAMN17215154	ASM1786393v1	99.47	49.54955	0.71
GCF_022559855.1	Klebsiella grimontii	2058152	PRJNA801146	SAMN25301093	ASM2255985v1	99.56	81.08108	0.48
GCF_024224355.1	Klebsiella grimontii	2058152	PRJNA855630	SAMN29499322	ASM2422435v1	99.55	61.71171	0.89
GCF_028622675.1	Klebsiella grimontii	2058152	PRJNA812595	SAMN32733981	ASM2862267v1	97.91	4.0540543	1.33
GCF_028748965.1	Klebsiella grimontii	2058152	PRJNA812595	SAMN15907146	ASM2874896v1	97.98	4.5045047	1.32
GCF_028768445.1	Klebsiella grimontii	2058152	PRJNA922451	SAMN33216268	ASM2876844v1	99.56	81.08108	0.82
GCF_042137965.1	Klebsiella grimontii	2058152	PRJNA1158576	SAMN43543511	sbm_k_grim_1	99.64	96.39639	0.84
GCF_003261575.2	Klebsiella huaxiensis	2153354	PRJNA353728	SAMN08861555	ASM326157v2	98.11	50	2.96
GCF_015139575.1	Klebsiella michiganensis	1134687	PRJDB9036	SAMD00196009	ASM1513957v1	99.51	89.73607	0.84
GCF_002216835.1	Klebsiella michiganensis	1134687	PRJNA393093	SAMN07315162	ASM221683v1	99.51	89.73607	1.15
GCF_002290285.1	Klebsiella michiganensis	1134687	PRJNA393093	SAMN07551913	ASM229028v1	99.22	36.363636	1.15
GCF_003074075.1	Klebsiella michiganensis	1134687	PRJNA316321	SAMN07291518	ASM307407v1	99.51	89.73607	1.06
GCF_004102625.1	Klebsiella michiganensis	1134687	PRJNA512395	SAMN10743308	ASM410262v1	97.69	7.1847506	1.94
GCF_007106885.1	Klebsiella michiganensis	1134687	PRJNA553277	SAMN12233455	ASM710688v1	96.43	4.1055717	0.7
GCF_008693565.1	Klebsiella michiganensis	1134687	PRJNA231221	SAMN11056362	ASM869356v1	99.35	50.14663	1.31
GCF_008931605.1	Klebsiella michiganensis	1134687	PRJNA550014	SAMN12289379	ASM893160v1	99.23	42.375366	0.79
GCF_009930855.1	Klebsiella michiganensis	1134687	PRJNA395651	SAMN07411959	ASM993085v1	97.57	6.8914957	0.54
GCF_010093005.1	Klebsiella michiganensis	1134687	PRJNA602959	SAMN13911826	ASM1009300v1	99.66	100	1.01
GCF_013610655.1	Klebsiella michiganensis	1134687	PRJNA605147	SAMN15148604	ASM1361065v1	99.24	42.66862	1.32
GCF_013624375.1	Klebsiella michiganensis	1134687	PRJNA605147	SAMN15148522	ASM1362437v1	99.19	34.017597	0.62
GCF_013636415.1	Klebsiella michiganensis	1134687	PRJNA605147	SAMN15148174	ASM1363641v1	99.51	89.73607	0.83
GCF_013732655.1	Klebsiella michiganensis	1134687	PRJNA605147	SAMN15148741	ASM1373265v1	98.67	12.463343	1.03
GCF_014050515.2	Klebsiella michiganensis	1134687	PRJNA562720	SAMN12648330	ASM1405051v2	99.48	71.70088	0.57
GCF_015999385.1	Klebsiella michiganensis	1134687	PRJNA681062	SAMN16931445	ASM1599938v1	99.23	42.375366	0.33
GCF_016618215.1	Klebsiella michiganensis	1134687	PRJNA664790	SAMN16233476	ASM1661821v1	99.17	32.404694	0.75
GCF_017348855.1	Klebsiella michiganensis	1134687	PRJNA638288	SAMN18138829	ASM1734885v1	99.51	89.73607	0.77
GCF_017639895.1	Klebsiella michiganensis	1134687	PRJNA716129	SAMN18395722	ASM1763989v1	99.23	42.375366	0.83
GCF_017798285.1	Klebsiella michiganensis	1134687	PRJNA681064	SAMN16931446	ASM1779828v1	99.23	42.375366	0.71
GCF_017815775.1	Klebsiella michiganensis	1134687	PRJNA624816	SAMN14585699	ASM1781577v1	99.51	89.73607	0.36
GCF_018604105.1	Klebsiella michiganensis	1134687	PRJNA702614	SAMN19186367	ASM1860410v1	99.23	42.375366	0.99
GCF_019803065.1	Klebsiella michiganensis	1134687	PRJNA744893	SAMN20153793	ASM1980306v1	99.51	89.73607	0.52
GCF_020695625.1	Klebsiella michiganensis	1134687	PRJNA772913	SAMN22377421	ASM2069562v1	98.97	19.941349	1.25
GCF_021228695.1	Klebsiella michiganensis	1134687	PRJNA781656	SAMN23286118	ASM2122869v1	99	20.381231	0.69
GCF_021228755.1	Klebsiella michiganensis	1134687	PRJNA781656	SAMN23286126	ASM2122875v1	99.09	26.099707	0.5
GCF_021228995.1	Klebsiella michiganensis	1134687	PRJNA787314	SAMN23798052	ASM2122899v1	99.51	89.73607	0.68
GCF_021391575.1	Klebsiella michiganensis	1134687	PRJNA791461	SAMN24290086	ASM2139157v1	99.22	36.363636	0.71
GCF_022163245.2	Klebsiella michiganensis	1134687	PRJNA800235	SAMN25236446	ASM2216324v2	99.2	34.604107	1.03
GCF_022343245.1	Klebsiella michiganensis	1134687	PRJNA767184	SAMN21892164	ASM2234324v1	99.51	89.73607	0.78
GCF_022343265.1	Klebsiella michiganensis	1134687	PRJNA767500	SAMN21906695	ASM2234326v1	99.51	89.73607	1.29
GCF_022869885.1	Klebsiella michiganensis	1134687	PRJNA821554	SAMN27163261	ASM2286988v1	99.15	31.3783	1.18
GCF_024225115.1	Klebsiella michiganensis	1134687	PRJNA855630	SAMN29499319	ASM2422511v1	99.08	25.513197	0.79
GCF_024396595.1	Klebsiella michiganensis	1134687	PRJNA809128	SAMN26148623	ASM2439659v1	99.23	42.375366	0.41
GCF_024917295.1	Klebsiella michiganensis	1134687	PRJNA836696	SAMN28174081	ASM2491729v1	99.66	100	0.44
GCF_025263805.1	Klebsiella michiganensis	1134687	PRJNA862643	SAMN29985876	ASM2526380v1	98.57	11.290322	2.37
GCF_025490535.1	Klebsiella michiganensis	1134687	PRJNA883008	SAMN30957779	ASM2549053v1	99.41	57.18475	0.35
GCF_025665355.1	Klebsiella michiganensis	1134687	PRJNA881455	SAMN30903868	ASM2566535v1	98.65	12.316715	0.81
GCF_025960245.1	Klebsiella michiganensis	1134687	PRJNA893570	SAMN31308932	ASM2596024v1	99.23	42.375366	0.23
GCF_026967695.1	Klebsiella michiganensis	1134687	PRJNA288601	SAMN31152638	ASM2696769v1	99.51	89.73607	0.63
GCF_027577885.1	Klebsiella michiganensis	1134687	PRJNA288601	SAMN31152637	ASM2757788v1	99.23	42.375366	0.58
GCF_027595545.1	Klebsiella michiganensis	1134687	PRJNA667445	SAMN16387624	ASM2759554v1	99.42	62.316715	0.63
GCF_027945215.1	Klebsiella michiganensis	1134687	PRJNA923778	SAMN32737190	ASM2794521v1	98.81	14.956012	1.96
GCF_028736015.1	Klebsiella michiganensis	1134687	PRJNA812595	SAMN15907150	ASM2873601v1	99.51	89.73607	0.83
GCF_029027885.1	Klebsiella michiganensis	1134687	PRJNA839239	SAMN28515549	ASM2902788v1	99.42	62.316715	0.48
GCF_029718665.1	Klebsiella michiganensis	1134687	PRJNA605147	SAMN15488570	ASM2971866v1	99.51	89.73607	0.83
GCF_029718685.1	Klebsiella michiganensis	1134687	PRJNA605147	SAMN15488569	ASM2971868v1	99.51	89.73607	0.83
GCF_030291695.1	Klebsiella michiganensis	1134687	PRJNA981489	SAMN35676417	ASM3029169v1	99.51	89.73607	0.57
GCF_037081885.1	Klebsiella michiganensis	1134687	PRJNA1082105	SAMN40199726	ASM3708188v1	96.98	4.83871	0.32
GCF_037081955.1	Klebsiella michiganensis	1134687	PRJNA1082105	SAMN40199722	ASM3708195v1	95.59	3.2258065	0.36
GCF_038448985.1	Klebsiella michiganensis	1134687	PRJNA288601	SAMN40918481	ASM3844898v1	98.15	8.2111435	0.49
GCF_040215115.1	Klebsiella michiganensis	1134687	PRJNA1120221	SAMN41684531	ASM4021511v1	99.19	34.017597	1.33
GCF_040571345.1	Klebsiella michiganensis	1134687	PRJNA1129159	SAMN42207716	MRSN895358	99.48	71.70088	0.94
GCF_041282745.1	Klebsiella michiganensis	1134687	PRJNA812595	SAMN24965758	ASM4128274v1	99.37	54.545456	0.06
GCF_041283355.1	Klebsiella michiganensis	1134687	PRJNA812595	SAMN27182086	ASM4128335v1	99.64	94.281525	1.02
GCF_041283395.1	Klebsiella michiganensis	1134687	PRJNA812595	SAMN28103368	ASM4128339v1	99.64	94.281525	1.02
GCF_041283405.1	Klebsiella michiganensis	1134687	PRJNA812595	SAMN30655644	ASM4128340v1	99.66	100	0.46
GCF_041283485.1	Klebsiella michiganensis	1134687	PRJNA812595	SAMN32093411	ASM4128348v1	99.66	100	1.1
GCF_041283495.1	Klebsiella michiganensis	1134687	PRJNA812595	SAMN34191887	ASM4128349v1	99.58	91.935486	0.86
GCF_001022115.1	Klebsiella oxytoca	571	PRJNA246471	SAMN03733750	ASM102211v1	98.95	34.325397	1.36
GCF_001022295.1	Klebsiella oxytoca	571	PRJNA246471	SAMN03733663	ASM102229v1	98.95	34.325397	1.09
GCF_001870185.1	Klebsiella oxytoca	571	PRJNA246471	SAMN03733631	ASM187018v1	99.02	40.079365	1.36
GCF_002984395.1	Klebsiella oxytoca	571	PRJNA231221	SAMN06173348	ASM298439v1	99.3	82.7381	1.17
GCF_003073975.1	Klebsiella oxytoca	571	PRJNA316321	SAMN07291523	ASM307397v1	99.01	39.087303	1.94
GCF_003812925.1	Klebsiella oxytoca	571	PRJNA231221	SAMN10163176	ASM381292v1	99.34	96.031746	0.81
GCF_009707385.1	Klebsiella oxytoca	571	PRJNA589720	SAMN13290334	ASM970738v1	96.11	2.579365	1.82
GCF_013750595.1	Klebsiella oxytoca	571	PRJNA605147	SAMN15148597	ASM1375059v1	99.24	65.47619	1.08
GCF_013826985.1	Klebsiella oxytoca	571	PRJNA605147	SAMN15148287	ASM1382698v1	99.3	82.7381	1.43
GCF_016903415.1	Klebsiella oxytoca	571	PRJNA231221	SAMN16357476	ASM1690341v1	98.65	20.63492	3.43
GCF_016903715.1	Klebsiella oxytoca	571	PRJNA231221	SAMN16357474	ASM1690371v1	98.99	37.698414	0.68
GCF_016903975.1	Klebsiella oxytoca	571	PRJNA231221	SAMN16357475	ASM1690397v1	99.31	86.90476	3.1
GCF_016904515.1	Klebsiella oxytoca	571	PRJNA231221	SAMN16357473	ASM1690451v1	98.81	29.166666	0.69
GCF_016918825.1	Klebsiella oxytoca	571	PRJNA231221	SAMN16357478	ASM1691882v1	99.29	75.79365	7.61
GCF_017968865.1	Klebsiella oxytoca	571	PRJNA683049	SAMN18675296	ASM1796886v1	99.22	62.5	1.04
GCF_021228655.1	Klebsiella oxytoca	571	PRJNA781656	SAMN23286080	ASM2122865v1	99.44	97.61905	2.9
GCF_021228715.1	Klebsiella oxytoca	571	PRJNA781656	SAMN23286055	ASM2122871v1	99.47	98.21429	2.92
GCF_021228775.1	Klebsiella oxytoca	571	PRJNA781656	SAMN23286083	ASM2122877v1	98.91	32.738094	1.61
GCF_021398915.1	Klebsiella oxytoca	571	PRJNA792043	SAMN24372405	ASM2139891v1	99.29	75.79365	1.63
GCF_022605305.1	Klebsiella oxytoca	571	PRJNA473419	SAMN26549876	ASM2260530v1	99	38.29365	0.7
GCF_024918735.1	Klebsiella oxytoca	571	PRJNA836696	SAMN28173998	ASM2491873v1	99.31	86.90476	1.86
GCF_025579125.1	Klebsiella oxytoca	571	PRJNA288601	SAMN31152639	ASM2557912v2	99.07	53.174603	2
GCF_025676565.1	Klebsiella oxytoca	571	PRJNA288601	SAMN31261055	ASM2567656v2	99.21	62.103176	2.2
GCF_025732175.1	Klebsiella oxytoca	571	PRJNA863090	SAMN30015118	ASM2573217v1	99.33	92.85714	1.75
GCF_027627785.1	Klebsiella oxytoca	571	PRJNA847041	SAMN28911479	ASM2762778v1	99.3	82.7381	0.6
GCF_030343625.2	Klebsiella oxytoca	571	PRJNA983967	SAMN35742518	ASM3034362v2	98.88	30.555555	2.22
GCF_036687455.1	Klebsiella oxytoca	571	PRJNA1064408	SAMN39435459	ASM3668745v1	99.28	74.007935	0.87
GCF_039605015.1	Klebsiella oxytoca	571	PRJNA812595	SAMN41327114	ASM3960501v2	99.09	53.76984	1.36
GCF_040267715.1	Klebsiella oxytoca	571	PRJNA1123461	SAMN41811824	ASM4026771v1	99.27	73.01588	0.68
GCF_042137955.1	Klebsiella oxytoca	571	PRJNA1158576	SAMN43543512	sbm_k_oxy_1	99.49	98.611115	1.15
GCF_018139045.1	Klebsiella pasteurii	2587529	PRJNA722171	SAMN18746951	ASM1813904v1	99.66	83.01887	0.59
GCF_021228735.1	Klebsiella pasteurii	2587529	PRJNA781656	SAMN23286136	ASM2122873v1	99.66	83.01887	0.65
GCF_030169945.1	Klebsiella pasteurii	2587529	PRJNA876631	SAMN30685707	ASM3016994v1	99.66	83.01887	0.86
GCF_036287845.1	Klebsiella pasteurii	2587529	PRJNA1064408	SAMN39532325	ASM3628784v1	99.49	30.188679	0.42
GCF_041003725.1	Klebsiella pasteurii	2587529	PRJNA1135755	SAMN42440409	W257	99.37	16.981133	0.88
GCF_041003735.1	Klebsiella pasteurii	2587529	PRJNA1135755	SAMN42440408	W255	99.37	16.981133	0.81
GCF_041283475.1	Klebsiella pasteurii	2587529	PRJNA812595	SAMN38251286	ASM4128347v1	99.66	83.01887	0.57
GCF_000364385.3	Klebsiella pneumoniae	573	PRJNA183901	SAMN02152539	ASM36438v3	98.9	73.39278	1.35
GCF_000739495.1	Klebsiella pneumoniae	573	PRJNA248655	SAMN02777842	ASM73949v1	99.04	97.11223	1.24
GCF_000764615.1	Klebsiella pneumoniae	573	PRJNA253300	SAMN02885365	ASM76461v1	98.1	17.185863	2.68
GCF_000814305.1	Klebsiella pneumoniae	573	PRJNA259789	SAMN03067424	ASM81430v1	99.04	97.11223	0.19
GCF_001022035.1	Klebsiella pneumoniae	573	PRJNA246471	SAMN03024610	ASM102203v1	98.91	75.887085	0.39
GCF_001022175.1	Klebsiella pneumoniae	573	PRJNA246471	SAMN03024590	ASM102217v1	98.46	37.237843	0.84
GCF_001022235.1	Klebsiella pneumoniae	573	PRJNA246471	SAMN03024583	ASM102223v1	98.75	59.719166	0.19
GCF_001185665.2	Klebsiella pneumoniae	573	PRJNA271899	SAMN03280386	ASM118566v3	99.24	99.87005	1.86
GCF_001456055.3	Klebsiella pneumoniae	573	PRJNA298912	SAMN04168649	ASM145605v3	98.41	33.67866	0.72
GCF_001456095.3	Klebsiella pneumoniae	573	PRJNA298912	SAMN04168654	ASM145609v3	98.41	33.67866	0.68
GCF_001456135.1	Klebsiella pneumoniae	573	PRJNA246471	SAMN03733725	ASM145613v1	98.46	37.237843	0.84
GCF_001482345.1	Klebsiella pneumoniae	573	PRJNA306571	SAMN04357099	ASM148234v1	98.23	22.152836	1.2
GCF_001644765.1	Klebsiella pneumoniae	573	PRJNA320133	SAMN04917370	ASM164476v1	97.82	11.255098	1.64
GCF_001648215.1	Klebsiella pneumoniae	573	PRJNA279650	SAMN03455970	ASM164821v1	98.52	45.251415	1.47
GCF_001663195.1	Klebsiella pneumoniae	573	PRJNA323746	SAMN05188406	ASM166319v1	97.7	9.4358015	0.73
GCF_001663295.1	Klebsiella pneumoniae	573	PRJNA279611	SAMN03455930	ASM166329v1	98.78	66.15168	0.98
GCF_001663435.1	Klebsiella pneumoniae	573	PRJNA279655	SAMN03455975	ASM166343v1	98.26	25.437677	0.84
GCF_001663455.1	Klebsiella pneumoniae	573	PRJNA279656	SAMN03455976	ASM166345v1	98.26	25.437677	0.86
GCF_001675125.1	Klebsiella pneumoniae	573	PRJNA284365	SAMN03701676	ASM167512v1	98.76	60.15594	0.19
GCF_001699105.2	Klebsiella pneumoniae	573	PRJNA261555	SAMN03252408	ASM169910v2	98.86	70.76129	1.83
GCF_001701425.2	Klebsiella pneumoniae	573	PRJNA307517	SAMN04868721	ASM170142v2	98	14.973107	1.39
GCF_001701835.2	Klebsiella pneumoniae	573	PRJNA307517	SAMN04868736	ASM170183v2	98.87	71.51572	0.48
GCF_001701845.2	Klebsiella pneumoniae	573	PRJNA307517	SAMN04868740	ASM170184v2	98.95	79.63758	0.28
GCF_001702045.2	Klebsiella pneumoniae	573	PRJNA307517	SAMN04868722	ASM170204v2	98.81	68.20561	0.45
GCF_001704235.1	Klebsiella pneumoniae	573	PRJNA296771	SAMN04448219	ASM170423v1	97.27	5.8152547	1.43
GCF_001705385.1	Klebsiella pneumoniae	573	PRJNA322244	SAMN05149976	ASM170538v1	99.04	97.11223	0.31
GCF_001708225.1	Klebsiella pneumoniae	573	PRJNA330755	SAMN05425526	ASM170822v1	98.84	69.790276	0.33
GCF_001708245.1	Klebsiella pneumoniae	573	PRJNA330755	SAMN05425525	ASM170824v1	98.31	27.545753	0.22
GCF_001709275.1	Klebsiella pneumoniae	573	PRJNA296771	SAMN04448229	ASM170927v1	98.49	39.277336	1.47
GCF_001709295.1	Klebsiella pneumoniae	573	PRJNA296771	SAMN04448241	ASM170929v1	98.67	52.86792	0.81
GCF_001718115.2	Klebsiella pneumoniae	573	PRJNA323981	SAMN05193406	ASM171811v2	98.65	52.00881	0.89
GCF_001721725.1	Klebsiella pneumoniae	573	PRJNA293620	SAMN04008891	ASM172172v1	98.82	68.93116	0.83
GCF_001741545.1	Klebsiella pneumoniae	573	PRJNA293620	SAMN04008893	ASM174154v1	98.33	28.657547	1.63
GCF_001741665.1	Klebsiella pneumoniae	573	PRJNA293620	SAMN04008892	ASM174166v1	98.52	45.251415	1.63
GCF_001855315.1	Klebsiella pneumoniae	573	PRJNA286828	SAMN03770912	ASM185531v1	98.52	45.251415	1.65
GCF_001870165.1	Klebsiella pneumoniae	573	PRJNA246471	SAMN03024573	ASM187016v1	98.56	47.64466	0.86
GCF_001885255.2	Klebsiella pneumoniae	573	PRJNA329409	SAMN05412444	ASM188525v2	98.39	32.981987	1.21
GCF_001887985.4	Klebsiella pneumoniae	573	PRJNA353728	SAMN06019522	ASM188798v4	98.78	66.15168	0.21
GCF_001887995.2	Klebsiella pneumoniae	573	PRJNA353728	SAMN06019523	ASM188799v2	98.43	35.523228	1.59
GCF_001902195.1	Klebsiella pneumoniae	573	PRJNA355274	SAMN06067846	ASM190219v1	96.82	4.620438	0.21
GCF_001902215.1	Klebsiella pneumoniae	573	PRJNA355274	SAMN06067845	ASM190221v1	96.82	4.620438	0.21
GCF_001902235.1	Klebsiella pneumoniae	573	PRJNA355274	SAMN06067844	ASM190223v1	97.87	12.067286	0.21
GCF_001902255.1	Klebsiella pneumoniae	573	PRJNA246471	SAMN03733793	ASM190225v1	99	83.60466	0.19
GCF_001902335.1	Klebsiella pneumoniae	573	PRJNA329409	SAMN05412805	ASM190233v1	97.36	6.280908	0.99
GCF_001902355.1	Klebsiella pneumoniae	573	PRJNA329409	SAMN05412811	ASM190235v1	98.82	68.93116	1.82
GCF_001902415.1	Klebsiella pneumoniae	573	PRJNA329409	SAMN05412453	ASM190241v1	98.87	71.51572	0.19
GCF_001902435.1	Klebsiella pneumoniae	573	PRJNA329409	SAMN05412455	ASM190243v1	98.39	32.981987	0.67
GCF_001902475.1	Klebsiella pneumoniae	573	PRJNA354663	SAMN06109054	ASM190247v1	98.89	72.37483	0.67
GCF_001902515.1	Klebsiella pneumoniae	573	PRJNA329409	SAMN05412456	ASM190251v1	98.39	32.981987	0.67
GCF_001908515.1	Klebsiella pneumoniae	573	PRJNA246471	SAMN03024576	ASM190851v1	98.52	45.251415	1.95
GCF_001908595.1	Klebsiella pneumoniae	573	PRJNA329409	SAMN05412458	ASM190859v1	98.39	32.981987	1.21
GCF_001908625.1	Klebsiella pneumoniae	573	PRJNA329409	SAMN05412797	ASM190862v1	98.39	32.981987	1.21
GCF_001908655.1	Klebsiella pneumoniae	573	PRJNA329409	SAMN05412802	ASM190865v1	98.39	32.981987	1.21
GCF_001908675.1	Klebsiella pneumoniae	573	PRJNA329409	SAMN05412803	ASM190867v1	98.39	32.981987	1.21
GCF_001908695.1	Klebsiella pneumoniae	573	PRJNA329409	SAMN05412804	ASM190869v1	98.39	32.981987	1.27
GCF_001908875.1	Klebsiella pneumoniae	573	PRJNA329409	SAMN05412459	ASM190887v1	98.39	32.981987	1.21
GCF_001908895.1	Klebsiella pneumoniae	573	PRJNA329409	SAMN05412457	ASM190889v1	98.87	71.51572	0.19
GCF_001913175.1	Klebsiella pneumoniae	573	PRJNA329409	SAMN05412452	ASM191317v1	98.39	32.981987	0.67
GCF_001922465.1	Klebsiella pneumoniae	573	PRJNA292904	SAMN04014890	ASM192246v1	98.87	71.51572	1.35
GCF_001936035.1	Klebsiella pneumoniae	573	PRJNA279657	SAMN03455977	ASM193603v1	98.68	54.665558	0.71
GCF_001939885.2	Klebsiella pneumoniae	573	PRJNA349219	SAMN05928590	ASM193988v2	98.61	49.81771	0.37
GCF_001952835.1	Klebsiella pneumoniae	573	PRJNA360900	SAMN06216564	ASM195283v1	98.27	25.766163	0.78
GCF_001952875.1	Klebsiella pneumoniae	573	PRJNA319426	SAMN04889855	ASM195287v1	97.74	10.240768	0.5
GCF_001952895.1	Klebsiella pneumoniae	573	PRJNA319426	SAMN04889856	ASM195289v1	98.27	25.766163	0.32
GCF_001952915.1	Klebsiella pneumoniae	573	PRJNA319426	SAMN04889857	ASM195291v1	98.1	17.185863	0.35
GCF_001956965.1	Klebsiella pneumoniae	573	PRJNA329409	SAMN05412796	ASM195696v1	98.34	29.032957	1.21
GCF_002055765.1	Klebsiella pneumoniae	573	PRJNA292902	SAMN04014958	ASM205576v1	97.61	8.284302	0.92
GCF_002055855.1	Klebsiella pneumoniae	573	PRJNA292904	SAMN04014909	ASM205585v1	98.57	47.922607	1.53
GCF_002056385.1	Klebsiella pneumoniae	573	PRJNA292902	SAMN04014956	ASM205638v1	98.78	66.15168	0.19
GCF_002056475.1	Klebsiella pneumoniae	573	PRJNA292904	SAMN04014939	ASM205647v1	99.04	97.11223	0.19
GCF_002113865.1	Klebsiella pneumoniae	573	PRJNA378711	SAMN04158282	ASM211386v1	99.04	97.11223	1.2
