accession	platform	truth_bp	regime	nth	pool_reads	split	mode	seed	target_reads_requested	query_reads_requested	target_reads_used	query_reads_used	avg_target_len	avg_query_len	estimate_bp	estimate_over_truth	iqr_low_bp	iqr_high_bp	expected_overlaps_per_query	normalization_engaged	skew_score	profile_median_depth	retained_reads	total_reads	queries_without_overlaps_pct	small_pool_warning	elapsed	max_rss_kb	exit_status	run_dir
SRR26465560	OXFORD_NANOPORE	3198172	marginal	8	14952	1to1	auto	42	7476	7476	4147	4147	6516.6816	6709.781	2764567	0.8644	591600	3190000	16.89	yes	72.00	10	8294	14952	0.75	yes	0:09.38	518420	0	marginal/SRR26465560/1to1.auto.s42
SRR26465560	OXFORD_NANOPORE	3198172	marginal	8	14952	1to1	auto	4556	7476	7476	4143	4142	6569.0186	6606.405	2775306	0.8678	577900	3250000	16.81	yes	58.00	10	8285	14952	0.60	yes	0:11.89	515300	0	marginal/SRR26465560/1to1.auto.s4556
SRR26465560	OXFORD_NANOPORE	3198172	marginal	8	14952	1to1	never	7	7476	7476	7476	7476	5735.0015	5618.0635	312863	0.0978	53090	2970000	26.07	no	NA	NA	NA	14952	0.47	no	2:38.75	1049420	0	marginal/SRR26465560/1to1.never.s7
SRR26465560	OXFORD_NANOPORE	3198172	marginal	8	14952	1to1	never	42	7476	7476	7476	7476	5713.133	5639.9326	351603	0.1099	52840	3280000	26.07	no	NA	NA	NA	14952	0.56	no	2:38.18	1095992	0	marginal/SRR26465560/1to1.never.s42
SRR26465560	OXFORD_NANOPORE	3198172	marginal	8	14952	1to1	never	4556	7476	7476	7476	7476	5639.865	5713.2007	304481	0.0952	52600	2910000	26.07	no	NA	NA	NA	14952	0.45	no	3:24.31	989408	0	marginal/SRR26465560/1to1.never.s4556
SRR26465560	OXFORD_NANOPORE	3198172	marginal	8	14952	2to1	auto	7	9968	4984	5465	2732	6583.6963	6686.864	2792656	0.8732	633480	3150000	22.34	yes	65.00	9	8197	14952	0.40	yes	0:08.92	624632	0	marginal/SRR26465560/2to1.auto.s7
SRR26465560	OXFORD_NANOPORE	3198172	marginal	8	14952	2to1	auto	42	9968	4984	5530	2764	6586.9995	6665.7134	2854092	0.8924	609520	3280000	22.57	yes	72.00	10	8294	14952	0.87	yes	0:08.51	642584	0	marginal/SRR26465560/2to1.auto.s42
SRR26465560	OXFORD_NANOPORE	3198172	marginal	8	14952	2to1	auto	4556	9968	4984	5524	2761	6502.2803	6758.6294	2830464	0.8850	576400	3220000	22.56	yes	58.00	10	8285	14952	0.43	yes	0:08.67	635156	0	marginal/SRR26465560/2to1.auto.s4556
SRR26465560	OXFORD_NANOPORE	3198172	marginal	8	14952	2to1	never	7	9968	4984	9968	4984	5775.069	5479.46	307355	0.0961	53940	3050000	34.46	no	NA	NA	NA	14952	0.52	no	1:59.11	1378792	0	marginal/SRR26465560/2to1.never.s7
SRR26465560	OXFORD_NANOPORE	3198172	marginal	8	14952	2to1	never	42	9968	4984	9968	4984	5692.314	5644.97	396506	0.1240	52820	3470000	34.72	no	NA	NA	NA	14952	0.52	no	2:18.10	1532256	0	marginal/SRR26465560/2to1.never.s42
SRR26465560	OXFORD_NANOPORE	3198172	marginal	8	14952	2to1	never	4556	9968	4984	9968	4984	5703.4004	5622.797	302269	0.0945	53570	2860000	34.68	no	NA	NA	NA	14952	0.48	no	2:02.69	1420872	0	marginal/SRR26465560/2to1.never.s4556
SRR26465560	OXFORD_NANOPORE	3198172	marginal	8	14952	4to1	auto	7	11961	2991	6558	1639	6620.4463	6608.616	2829782	0.8848	659400	3170000	26.72	yes	65.00	9	8197	14952	0.43	yes	0:07.21	668648	0	marginal/SRR26465560/4to1.auto.s7
SRR26465560	OXFORD_NANOPORE	3198172	marginal	8	14952	4to1	auto	42	11961	2991	6635	1659	6613.0127	6614.1035	2898252	0.9062	618440	3250000	27.03	yes	72.00	10	8294	14952	0.84	yes	0:06.78	674572	0	marginal/SRR26465560/4to1.auto.s42
SRR26465560	OXFORD_NANOPORE	3198172	marginal	8	14952	4to1	auto	4556	11961	2991	6628	1657	6526.6265	6832.0425	2879356	0.9003	606210	3240000	27.27	yes	58.00	10	8285	14952	0.30	yes	0:07.06	669016	0	marginal/SRR26465560/4to1.auto.s4556
SRR26465560	OXFORD_NANOPORE	3198172	marginal	8	14952	4to1	never	7	11961	2991	11961	2991	5721.5864	5496.3613	311707	0.0975	54400	3310000	41.21	no	NA	NA	NA	14952	0.57	no	1:17.97	1428296	0	marginal/SRR26465560/4to1.never.s7
SRR26465560	OXFORD_NANOPORE	3198172	marginal	8	14952	4to1	never	42	11961	2991	11961	2991	5678.1636	5670.0103	304340	0.0952	53680	3180000	41.70	no	NA	NA	NA	14952	0.70	no	1:20.00	1684400	0	marginal/SRR26465560/4to1.never.s42
SRR26465560	OXFORD_NANOPORE	3198172	marginal	8	14952	4to1	never	4556	11961	2991	11961	2991	5698.4707	5588.8022	335683	0.1050	53960	2960000	41.47	no	NA	NA	NA	14952	0.43	no	1:18.96	1564224	0	marginal/SRR26465560/4to1.never.s4556
SRR26465560	OXFORD_NANOPORE	3198172	marginal	8	14952	8to1	auto	7	13290	1662	7286	911	6611.041	6674.3877	2879188	0.9003	663180	3210000	29.81	yes	65.00	9	8197	14952	0.33	yes	0:05.11	741460	0	marginal/SRR26465560/8to1.auto.s7
SRR26465560	OXFORD_NANOPORE	3198172	marginal	8	14952	8to1	auto	42	13290	1662	7373	921	6622.736	6537.14	2868162	0.8968	631080	3200000	29.88	yes	72.00	10	8294	14952	0.76	yes	0:05.15	753400	0	marginal/SRR26465560/8to1.auto.s42
SRR26465560	OXFORD_NANOPORE	3198172	marginal	8	14952	8to1	auto	4556	13290	1662	7365	920	6602.337	6470.609	2857243	0.8934	575160	3170000	29.65	yes	58.00	10	8285	14952	0.43	yes	0:05.26	752884	0	marginal/SRR26465560/8to1.auto.s4556
SRR26465560	OXFORD_NANOPORE	3198172	marginal	8	14952	8to1	never	7	13290	1662	13290	1662	5710.968	5401.176	389950	0.1219	54510	3610000	45.35	no	NA	NA	NA	14952	0.60	no	0:44.54	1517496	0	marginal/SRR26465560/8to1.never.s7
SRR26465560	OXFORD_NANOPORE	3198172	marginal	8	14952	8to1	never	42	13290	1662	13290	1662	5675.157	5687.529	254788	0.0797	54270	2580000	46.39	no	NA	NA	NA	14952	0.72	no	0:48.44	1750732	0	marginal/SRR26465560/8to1.never.s42
SRR26465560	OXFORD_NANOPORE	3198172	marginal	8	14952	8to1	never	4556	13290	1662	13290	1662	5703.3105	5462.4023	287623	0.0899	54780	3310000	45.57	no	NA	NA	NA	14952	0.66	no	0:45.71	1663276	0	marginal/SRR26465560/8to1.never.s4556
SRR26465560	OXFORD_NANOPORE	3198172	comfortable	1	119614	legacy	auto	7	10000	5000	10000	5000	6392.5884	6625.2793	2970345	0.9288	781510	3290000	40.08	yes	147.00	72	65649	119614	0.66	no	0:22.59	1141752	0	comfortable/SRR26465560/legacy.auto.s7
SRR26465560	OXFORD_NANOPORE	3198172	comfortable	1	119614	legacy	auto	42	10000	5000	10000	5000	6482.099	6399.164	2990820	0.9352	788170	3310000	39.65	yes	137.00	71	65517	119614	1.04	no	0:34.12	1118596	0	comfortable/SRR26465560/legacy.auto.s42
SRR26465560	OXFORD_NANOPORE	3198172	comfortable	1	119614	legacy	auto	4556	10000	5000	10000	5000	6460.4473	6694.5225	2926832	0.9152	776830	3220000	40.51	yes	165.00	67	65360	119614	0.78	no	0:23.08	1148340	0	comfortable/SRR26465560/legacy.auto.s4556
SRR26465560	OXFORD_NANOPORE	3198172	comfortable	1	119614	legacy	never	7	10000	5000	10000	5000	5488.1226	5539.0674	317426	0.0993	50910	3010000	33.86	no	NA	NA	NA	119614	0.80	no	1:14.92	1933132	0	comfortable/SRR26465560/legacy.never.s7
SRR26465560	OXFORD_NANOPORE	3198172	comfortable	1	119614	legacy	never	42	10000	5000	10000	5000	5558.793	5710.437	347303	0.1086	50910	3080000	34.61	no	NA	NA	NA	119614	0.50	no	1:09.04	1984304	0	comfortable/SRR26465560/legacy.never.s42
SRR26465560	OXFORD_NANOPORE	3198172	comfortable	1	119614	legacy	never	4556	10000	5000	10000	5000	5629.483	5578.57	314829	0.0984	52310	2960000	34.42	no	NA	NA	NA	119614	0.60	no	1:18.64	2033776	0	comfortable/SRR26465560/legacy.never.s4556
SRR26465560	OXFORD_NANOPORE	3198172	comfortable	1	119614	1to1	auto	7	7500	7500	7500	7500	6440.525	6499.7793	2894482	0.9050	652750	3290000	29.88	yes	147.00	72	65649	119614	0.69	no	0:24.89	900812	0	comfortable/SRR26465560/1to1.auto.s7
SRR26465560	OXFORD_NANOPORE	3198172	comfortable	1	119614	1to1	auto	42	7500	7500	7500	7500	6494.989	6413.9194	2889525	0.9035	671090	3300000	29.81	yes	137.00	71	65517	119614	0.96	no	0:28.23	932356	0	comfortable/SRR26465560/1to1.auto.s42
SRR26465560	OXFORD_NANOPORE	3198172	comfortable	1	119614	1to1	auto	4556	7500	7500	7500	7500	6415.3467	6661.5977	2883535	0.9016	669950	3190000	30.20	yes	165.00	67	65360	119614	0.67	no	0:27.99	905628	0	comfortable/SRR26465560/1to1.auto.s4556
SRR26465560	OXFORD_NANOPORE	3198172	comfortable	1	119614	1to1	never	7	7500	7500	7500	7500	5460.74	5549.4683	317457	0.0993	50470	3090000	25.35	no	NA	NA	NA	119614	0.67	no	1:41.09	1506064	0	comfortable/SRR26465560/1to1.never.s7
SRR26465560	OXFORD_NANOPORE	3198172	comfortable	1	119614	1to1	never	42	7500	7500	7500	7500	5550.9634	5667.7183	370888	0.1160	49600	3140000	25.84	no	NA	NA	NA	119614	0.44	no	1:31.68	1345608	0	comfortable/SRR26465560/1to1.never.s42
SRR26465560	OXFORD_NANOPORE	3198172	comfortable	1	119614	1to1	never	4556	7500	7500	7500	7500	5601.2354	5623.7886	297447	0.0930	51460	2810000	25.86	no	NA	NA	NA	119614	0.57	no	1:38.02	1515752	0	comfortable/SRR26465560/1to1.never.s4556
SRR26465560	OXFORD_NANOPORE	3198172	comfortable	1	119614	2to1	auto	7	10000	5000	10000	5000	6392.5884	6625.2793	2970345	0.9288	781510	3290000	40.08	yes	147.00	72	65649	119614	0.66	no	0:27.64	1113772	0	comfortable/SRR26465560/2to1.auto.s7
SRR26465560	OXFORD_NANOPORE	3198172	comfortable	1	119614	2to1	auto	42	10000	5000	10000	5000	6482.099	6399.164	2990820	0.9352	788170	3310000	39.65	yes	137.00	71	65517	119614	1.04	no	0:25.76	1139276	0	comfortable/SRR26465560/2to1.auto.s42
SRR26465560	OXFORD_NANOPORE	3198172	comfortable	1	119614	2to1	auto	4556	10000	5000	10000	5000	6460.4473	6694.5225	2926832	0.9152	776830	3220000	40.51	yes	165.00	67	65360	119614	0.78	no	0:23.81	1128376	0	comfortable/SRR26465560/2to1.auto.s4556
SRR26465560	OXFORD_NANOPORE	3198172	comfortable	1	119614	2to1	never	7	10000	5000	10000	5000	5488.1226	5539.0674	317426	0.0993	50910	3010000	33.86	no	NA	NA	NA	119614	0.80	no	1:17.05	1993428	0	comfortable/SRR26465560/2to1.never.s7
SRR26465560	OXFORD_NANOPORE	3198172	comfortable	1	119614	2to1	never	42	10000	5000	10000	5000	5558.793	5710.437	347303	0.1086	50910	3080000	34.61	no	NA	NA	NA	119614	0.50	no	2:07.70	1942124	0	comfortable/SRR26465560/2to1.never.s42
SRR26465560	OXFORD_NANOPORE	3198172	comfortable	1	119614	2to1	never	4556	10000	5000	10000	5000	5629.483	5578.57	314829	0.0984	52310	2960000	34.42	no	NA	NA	NA	119614	0.60	no	1:08.52	2047072	0	comfortable/SRR26465560/2to1.never.s4556
SRR26465560	OXFORD_NANOPORE	3198172	comfortable	1	119614	4to1	auto	7	12000	3000	12000	3000	6409.034	6714.6245	2968102	0.9281	811370	3280000	48.50	yes	147.00	72	65649	119614	0.77	no	0:23.57	1295296	0	comfortable/SRR26465560/4to1.auto.s7
SRR26465560	OXFORD_NANOPORE	3198172	comfortable	1	119614	4to1	auto	42	12000	3000	12000	3000	6471.79	6385.111	3019515	0.9441	848410	3320000	47.49	yes	137.00	71	65517	119614	0.87	no	0:20.10	1300976	0	comfortable/SRR26465560/4to1.auto.s42
SRR26465560	OXFORD_NANOPORE	3198172	comfortable	1	119614	4to1	auto	4556	12000	3000	12000	3000	6519.097	6615.973	2919496	0.9129	844300	3220000	48.54	yes	165.00	67	65360	119614	0.70	no	0:23.83	1304028	0	comfortable/SRR26465560/4to1.auto.s4556
SRR26465560	OXFORD_NANOPORE	3198172	comfortable	1	119614	4to1	never	7	12000	3000	12000	3000	5484.991	5585.557	311543	0.0974	50840	3070000	40.79	no	NA	NA	NA	119614	0.93	no	1:31.88	1907548	0	comfortable/SRR26465560/4to1.never.s7
SRR26465560	OXFORD_NANOPORE	3198172	comfortable	1	119614	4to1	never	42	12000	3000	12000	3000	5570.768	5763.6313	314748	0.0984	51640	2610000	41.78	no	NA	NA	NA	119614	0.53	no	0:52.89	2088260	0	comfortable/SRR26465560/4to1.never.s42
SRR26465560	OXFORD_NANOPORE	3198172	comfortable	1	119614	4to1	never	4556	12000	3000	12000	3000	5636.4346	5516.821	265359	0.0830	53010	2600000	41.10	no	NA	NA	NA	119614	0.60	no	0:46.64	2021020	0	comfortable/SRR26465560/4to1.never.s4556
SRR26465560	OXFORD_NANOPORE	3198172	comfortable	1	119614	8to1	auto	7	13333	1667	13333	1667	6408.646	6962.0874	2980524	0.9319	815300	3270000	54.91	yes	147.00	72	65649	119614	0.66	no	0:20.96	1334172	0	comfortable/SRR26465560/8to1.auto.s7
SRR26465560	OXFORD_NANOPORE	3198172	comfortable	1	119614	8to1	auto	42	13333	1667	13333	1667	6484.0293	6217.9063	3031430	0.9479	844860	3320000	52.12	yes	137.00	71	65517	119614	1.02	no	0:19.14	1354824	0	comfortable/SRR26465560/8to1.auto.s42
SRR26465560	OXFORD_NANOPORE	3198172	comfortable	1	119614	8to1	auto	4556	13333	1667	13333	1667	6537.553	6545.82	2965894	0.9274	884420	3280000	53.71	yes	165.00	67	65360	119614	0.66	no	0:19.10	1393404	0	comfortable/SRR26465560/8to1.auto.s4556
SRR26465560	OXFORD_NANOPORE	3198172	comfortable	1	119614	8to1	never	7	13333	1667	13333	1667	5493.8726	5594.94	341610	0.1068	51520	3050000	45.40	no	NA	NA	NA	119614	1.08	no	1:46.82	2178576	0	comfortable/SRR26465560/8to1.never.s7
SRR26465560	OXFORD_NANOPORE	3198172	comfortable	1	119614	8to1	never	42	13333	1667	13333	1667	5581.941	5828.493	312239	0.0976	52520	2430000	46.74	no	NA	NA	NA	119614	0.72	no	0:31.76	2135888	0	comfortable/SRR26465560/8to1.never.s42
SRR26465560	OXFORD_NANOPORE	3198172	comfortable	1	119614	8to1	never	4556	13333	1667	13333	1667	5618.905	5561.3804	242434	0.0758	53460	3100000	45.78	no	NA	NA	NA	119614	0.48	no	0:33.90	2203556	0	comfortable/SRR26465560/8to1.never.s4556
SRR26465560	OXFORD_NANOPORE	3198172	comfortable	1	119614	more4to1	auto	7	20000	5000	20000	5000	6527.6	6449.888	3029317	0.9472	815700	3310000	79.91	yes	147.00	72	65531	119614	0.96	no	0:51.66	2022968	0	comfortable/SRR26465560/more4to1.auto.s7
SRR26465560	OXFORD_NANOPORE	3198172	comfortable	1	119614	more4to1	auto	42	20000	5000	20000	5000	6489.501	6471.8926	3024329	0.9456	837660	3260000	79.81	yes	137.00	71	65491	119614	0.84	no	0:32.49	2109240	0	comfortable/SRR26465560/more4to1.auto.s42
SRR26465560	OXFORD_NANOPORE	3198172	comfortable	1	119614	more4to1	auto	4556	20000	5000	20000	5000	6548.68	6493.8633	2992432	0.9357	858930	3260000	80.32	yes	165.00	67	65207	119614	0.80	no	0:33.81	2094408	0	comfortable/SRR26465560/more4to1.auto.s4556
SRR26465560	OXFORD_NANOPORE	3198172	comfortable	1	119614	more4to1	never	7	20000	5000	20000	5000	5579.3315	5539.0674	406893	0.1272	62750	3420000	68.29	no	NA	NA	NA	119614	1.20	no	1:29.27	3051740	0	comfortable/SRR26465560/more4to1.never.s7
SRR26465560	OXFORD_NANOPORE	3198172	comfortable	1	119614	more4to1	never	42	20000	5000	20000	5000	5606.3477	5710.437	441262	0.1380	68120	3600000	69.53	no	NA	NA	NA	119614	0.94	no	1:35.44	3339620	0	comfortable/SRR26465560/more4to1.never.s42
SRR26465560	OXFORD_NANOPORE	3198172	comfortable	1	119614	more4to1	never	4556	20000	5000	20000	5000	5630.24	5578.57	400649	0.1253	65460	3430000	68.85	no	NA	NA	NA	119614	0.94	no	1:27.04	3258760	0	comfortable/SRR26465560/more4to1.never.s4556
SRR26465563	OXFORD_NANOPORE	3117753	starved	13	7213	legacy	auto	7	2213	5000	1381	3118	6949.8677	6732.507	2691297	0.8632	742480	3310000	5.97	yes	52.00	5	4499	7213	2.31	yes	0:04.08	244780	0	starved/SRR26465563/legacy.auto.s7
SRR26465563	OXFORD_NANOPORE	3117753	starved	13	7213	legacy	auto	42	2213	5000	1365	3083	6760.3833	6805.413	2753546	0.8832	780870	3420000	5.85	yes	49.00	5	4448	7213	2.56	yes	0:02.91	223232	0	starved/SRR26465563/legacy.auto.s42
SRR26465563	OXFORD_NANOPORE	3117753	starved	13	7213	legacy	auto	4556	2213	5000	1407	3177	6746.115	6790.4136	2677904	0.8589	697440	3350000	6.02	yes	53.00	6	4584	7213	2.05	yes	0:03.93	201588	0	starved/SRR26465563/legacy.auto.s4556
SRR26465563	OXFORD_NANOPORE	3117753	starved	13	7213	legacy	never	7	2213	5000	2213	5000	5993.969	5819.3447	1164074	0.3734	63880	3440000	8.24	no	NA	NA	NA	7213	1.40	no	0:27.88	390732	0	starved/SRR26465563/legacy.never.s7
SRR26465563	OXFORD_NANOPORE	3117753	starved	13	7213	legacy	never	42	2213	5000	2213	5000	6056.3643	5791.729	1095496	0.3514	64760	3500000	8.27	no	NA	NA	NA	7213	1.20	no	0:28.16	394700	0	starved/SRR26465563/legacy.never.s42
SRR26465563	OXFORD_NANOPORE	3117753	starved	13	7213	legacy	never	4556	2213	5000	2213	5000	6070.8833	5785.3022	1266003	0.4061	59290	3510000	8.27	no	NA	NA	NA	7213	1.48	no	0:31.95	404800	0	starved/SRR26465563/legacy.never.s4556
SRR26465563	OXFORD_NANOPORE	3117753	starved	13	7213	1to1	auto	7	3606	3607	2250	2249	6780.7314	6817.731	2777257	0.8908	767540	3350000	9.67	yes	52.00	5	4499	7213	0.76	yes	0:03.36	314540	0	starved/SRR26465563/1to1.auto.s7
SRR26465563	OXFORD_NANOPORE	3117753	starved	13	7213	1to1	auto	42	3606	3607	2224	2224	6858.06	6725.128	2770202	0.8885	812480	3360000	9.55	yes	49.00	5	4448	7213	0.99	yes	0:03.61	330064	0	starved/SRR26465563/1to1.auto.s42
SRR26465563	OXFORD_NANOPORE	3117753	starved	13	7213	1to1	auto	4556	3606	3607	2292	2292	6751.913	6801.7207	2732776	0.8765	683670	3290000	9.82	yes	53.00	6	4584	7213	0.79	yes	0:03.54	314584	0	starved/SRR26465563/1to1.auto.s4556
SRR26465563	OXFORD_NANOPORE	3117753	starved	13	7213	1to1	never	7	3606	3607	3606	3607	5987.2793	5758.5938	1274563	0.4088	63940	3570000	13.36	no	NA	NA	NA	7213	0.75	no	0:29.45	416808	0	starved/SRR26465563/1to1.never.s7
SRR26465563	OXFORD_NANOPORE	3117753	starved	13	7213	1to1	never	42	3606	3607	3606	3607	5915.257	5830.596	1249404	0.4007	63260	3670000	13.36	no	NA	NA	NA	7213	0.58	no	0:29.80	538084	0	starved/SRR26465563/1to1.never.s42
SRR26465563	OXFORD_NANOPORE	3117753	starved	13	7213	1to1	never	4556	3606	3607	3606	3607	5963.6943	5782.1724	1271131	0.4077	59980	3680000	13.36	no	NA	NA	NA	7213	0.72	no	0:29.60	569008	0	starved/SRR26465563/1to1.never.s4556
SRR26465563	OXFORD_NANOPORE	3117753	starved	13	7213	2to1	auto	7	4808	2405	2999	1500	6776.6	6844.466	2828228	0.9071	771070	3340000	12.91	yes	52.00	5	4499	7213	0.67	yes	0:03.15	349628	0	starved/SRR26465563/2to1.auto.s7
SRR26465563	OXFORD_NANOPORE	3117753	starved	13	7213	2to1	auto	42	4808	2405	2965	1483	6828.444	6717.9185	2887041	0.9260	820810	3370000	12.69	yes	49.00	5	4448	7213	0.67	yes	0:03.10	345372	0	starved/SRR26465563/2to1.auto.s42
SRR26465563	OXFORD_NANOPORE	3117753	starved	13	7213	2to1	auto	4556	4808	2405	3056	1528	6704.211	6922.0293	2836392	0.9098	679830	3390000	13.16	yes	53.00	6	4584	7213	0.65	yes	0:03.31	347388	0	starved/SRR26465563/2to1.auto.s4556
SRR26465563	OXFORD_NANOPORE	3117753	starved	13	7213	2to1	never	7	4808	2405	4808	2405	5926.743	5765.321	1171295	0.3757	63900	3650000	17.72	no	NA	NA	NA	7213	0.42	no	0:24.38	578580	0	starved/SRR26465563/2to1.never.s7
SRR26465563	OXFORD_NANOPORE	3117753	starved	13	7213	2to1	never	42	4808	2405	4808	2405	5853.031	5912.6846	1328816	0.4262	64010	3740000	17.84	no	NA	NA	NA	7213	0.46	no	0:25.00	719036	0	starved/SRR26465563/2to1.never.s42
SRR26465563	OXFORD_NANOPORE	3117753	starved	13	7213	2to1	never	4556	4808	2405	4808	2405	5963.077	5692.6826	1272255	0.4081	62240	3720000	17.67	no	NA	NA	NA	7213	0.67	no	0:24.60	732440	0	starved/SRR26465563/2to1.never.s4556
SRR26465563	OXFORD_NANOPORE	3117753	starved	13	7213	4to1	auto	7	5770	1443	3599	900	6726.8887	7088.501	2833651	0.9089	783750	3350000	15.72	yes	52.00	5	4499	7213	0.44	yes	0:02.98	404992	0	starved/SRR26465563/4to1.auto.s7
SRR26465563	OXFORD_NANOPORE	3117753	starved	13	7213	4to1	auto	42	5770	1443	3559	889	6856.8154	6530.4883	2901206	0.9305	813260	3390000	15.05	yes	49.00	5	4448	7213	0.34	yes	0:02.71	407988	0	starved/SRR26465563/4to1.auto.s42
SRR26465563	OXFORD_NANOPORE	3117753	starved	13	7213	4to1	auto	4556	5770	1443	3667	917	6821.0874	6599.7817	2870295	0.9206	687750	3410000	15.55	yes	53.00	6	4584	7213	0.76	yes	0:02.67	424028	0	starved/SRR26465563/4to1.auto.s4556
SRR26465563	OXFORD_NANOPORE	3117753	starved	13	7213	4to1	never	7	5770	1443	5770	1443	5826.93	6056.8184	1195339	0.3834	63980	3850000	21.62	no	NA	NA	NA	7213	0.49	no	0:17.16	636024	0	starved/SRR26465563/4to1.never.s7
SRR26465563	OXFORD_NANOPORE	3117753	starved	13	7213	4to1	never	42	5770	1443	5770	1443	5846.727	5977.658	1107953	0.3554	64140	3730000	21.52	no	NA	NA	NA	7213	0.35	no	0:17.14	715252	0	starved/SRR26465563/4to1.never.s42
SRR26465563	OXFORD_NANOPORE	3117753	starved	13	7213	4to1	never	4556	5770	1443	5770	1443	5928.2764	5651.5737	1372388	0.4402	73650	3890000	21.06	no	NA	NA	NA	7213	0.69	no	0:16.24	679312	0	starved/SRR26465563/4to1.never.s4556
SRR26465563	OXFORD_NANOPORE	3117753	starved	13	7213	8to1	auto	7	6411	802	3999	500	6763.2725	7086.794	2869759	0.9205	830550	3350000	17.51	yes	52.00	5	4499	7213	0.20	yes	0:02.21	472272	0	starved/SRR26465563/8to1.auto.s7
SRR26465563	OXFORD_NANOPORE	3117753	starved	13	7213	8to1	auto	42	6411	802	3954	494	6842.0386	6387.832	2831982	0.9083	792180	3370000	16.53	yes	49.00	5	4448	7213	0.40	yes	0:03.39	483868	0	starved/SRR26465563/8to1.auto.s42
SRR26465563	OXFORD_NANOPORE	3117753	starved	13	7213	8to1	auto	4556	6411	802	4075	509	6824.7563	6393.0195	2893216	0.9280	726030	3510000	17.02	yes	53.00	6	4584	7213	0.59	yes	0:02.77	505500	0	starved/SRR26465563/8to1.auto.s4556
SRR26465563	OXFORD_NANOPORE	3117753	starved	13	7213	8to1	never	7	6411	802	6411	802	5869.7183	5898.521	1322537	0.4242	63340	3850000	23.79	no	NA	NA	NA	7213	0.37	no	0:11.78	662656	0	starved/SRR26465563/8to1.never.s7
SRR26465563	OXFORD_NANOPORE	3117753	starved	13	7213	8to1	never	42	6411	802	6411	802	5852.1167	6039.2256	1130189	0.3625	63510	3780000	24.04	no	NA	NA	NA	7213	0.37	no	0:12.36	712524	0	starved/SRR26465563/8to1.never.s42
SRR26465563	OXFORD_NANOPORE	3117753	starved	13	7213	8to1	never	4556	6411	802	6411	802	5873.3433	5869.541	1650405	0.5294	80220	3960000	23.74	no	NA	NA	NA	7213	0.87	no	0:11.08	661024	0	starved/SRR26465563/8to1.never.s4556
SRR26465563	OXFORD_NANOPORE	3117753	marginal	6	15627	legacy	auto	7	10627	5000	6776	3188	6892.636	6738.0713	2985350	0.9575	852450	3340000	29.19	yes	38.00	12	9964	15627	0.91	yes	0:10.79	731360	0	marginal/SRR26465563/legacy.auto.s7
SRR26465563	OXFORD_NANOPORE	3117753	marginal	6	15627	legacy	auto	42	10627	5000	6798	3197	6862.265	6885.7505	2955398	0.9479	897330	3310000	29.54	yes	49.00	13	9995	15627	0.94	yes	0:13.53	725368	0	marginal/SRR26465563/legacy.auto.s42
SRR26465563	OXFORD_NANOPORE	3117753	marginal	6	15627	legacy	auto	4556	10627	5000	6813	3205	6851.231	6805.0996	2993636	0.9602	934770	3320000	29.41	yes	48.00	13	10018	15627	0.90	yes	0:13.36	726460	0	marginal/SRR26465563/legacy.auto.s4556
SRR26465563	OXFORD_NANOPORE	3117753	marginal	6	15627	legacy	never	7	10627	5000	10627	5000	5917.3545	5947.622	1527786	0.4900	68800	3960000	39.76	no	NA	NA	NA	15627	0.88	no	1:17.61	1179072	0	marginal/SRR26465563/legacy.never.s7
SRR26465563	OXFORD_NANOPORE	3117753	marginal	6	15627	legacy	never	42	10627	5000	10627	5000	5968.2964	5839.3506	1561146	0.5007	69220	4040000	39.57	no	NA	NA	NA	15627	1.06	no	1:11.46	1180152	0	marginal/SRR26465563/legacy.never.s42
SRR26465563	OXFORD_NANOPORE	3117753	marginal	6	15627	legacy	never	4556	10627	5000	10627	5000	5961.187	5854.46	1346524	0.4319	69680	3930000	39.60	no	NA	NA	NA	15627	1.08	no	1:11.51	1168552	0	marginal/SRR26465563/legacy.never.s4556
SRR26465563	OXFORD_NANOPORE	3117753	marginal	6	15627	1to1	auto	7	7813	7814	4982	4982	6837.6196	6848.7466	2944766	0.9445	779480	3350000	21.55	yes	38.00	12	9964	15627	1.00	yes	0:12.21	600460	0	marginal/SRR26465563/1to1.auto.s7
SRR26465563	OXFORD_NANOPORE	3117753	marginal	6	15627	1to1	auto	42	7813	7814	4998	4997	6825.6484	6913.9146	2918604	0.9361	795790	3330000	21.71	yes	49.00	13	9995	15627	0.94	yes	0:13.04	659192	0	marginal/SRR26465563/1to1.auto.s42
SRR26465563	OXFORD_NANOPORE	3117753	marginal	6	15627	1to1	auto	4556	7813	7814	5009	5009	6789.351	6883.5938	2957298	0.9485	812400	3360000	21.65	yes	48.00	13	10018	15627	0.84	yes	0:12.45	675200	0	marginal/SRR26465563/1to1.auto.s4556
SRR26465563	OXFORD_NANOPORE	3117753	marginal	6	15627	1to1	never	7	7813	7814	7813	7814	5822.4727	6031.592	1481343	0.4751	65910	3910000	29.21	no	NA	NA	NA	15627	0.81	no	1:40.13	919636	0	marginal/SRR26465563/1to1.never.s7
