run	platform	true_size	v030_estimate	v1_estimate	v030_relative_error	v1_relative_error	source
SRR2163058	PACBIO_SMRT	4300706	6355750	5354734	47.7839	24.5083	pb_preset
SRR21634502	OXFORD_NANOPORE	3843104	5130132	4293363	33.4893	11.7160	norm
SRR21643318	PACBIO_SMRT	3509359	4200834	3862139	19.7037	10.0525	pb_preset
SRR21669490	OXFORD_NANOPORE	5837226	5827680	5827680	-0.1635	-0.1635	norm
SRR21672106	PACBIO_SMRT	3046103	4416779	3727594	44.9977	22.3726	pb_preset
SRR21680729	OXFORD_NANOPORE	4852968	5497889	5497889	13.2892	13.2892	norm
SRR21680731	OXFORD_NANOPORE	4820944	6163422	6163422	27.8468	27.8468	norm
SRR21680749	OXFORD_NANOPORE	4674977	5094508	5094508	8.9740	8.9740	norm
SRR21680817	OXFORD_NANOPORE	4918847	5036091	5036091	2.3836	2.3836	norm
SRR21681206	OXFORD_NANOPORE	4995398	4991972	4991972	-0.0686	-0.0686	norm
SRR21696209	OXFORD_NANOPORE	7362561	7209037	7209037	-2.0852	-2.0852	norm
SRR21696227	OXFORD_NANOPORE	9394305	9667410	9667410	2.9071	2.9071	norm
SRR21696269	OXFORD_NANOPORE	7267618	8296674	8296674	14.1595	14.1595	norm
SRR21696270	OXFORD_NANOPORE	9081801	8855172	8855172	-2.4954	-2.4954	norm
SRR21696305	OXFORD_NANOPORE	9970855	9939100	9939100	-0.3185	-0.3185	norm
SRR21696306	OXFORD_NANOPORE	11328791	11035216	11035216	-2.5914	-2.5914	norm
SRR21696307	OXFORD_NANOPORE	11497089	11506508	11506508	0.0819	0.0819	norm
SRR21696311	OXFORD_NANOPORE	9499283	10547577	10547577	11.0355	11.0355	norm
SRR21696312	OXFORD_NANOPORE	9167220	10247985	10247985	11.7895	11.7895	norm
SRR21696315	OXFORD_NANOPORE	12995681	12087004	12087004	-6.9921	-6.9921	norm
SRR21696318	OXFORD_NANOPORE	10111527	10269503	10269503	1.5623	1.5623	norm
SRR21696319	OXFORD_NANOPORE	12124816	11657147	11657147	-3.8571	-3.8571	norm
SRR21696320	OXFORD_NANOPORE	8465517	8184347	8184347	-3.3214	-3.3214	norm
SRR21696321	OXFORD_NANOPORE	8397038	8458716	8458716	0.7345	0.7345	norm
SRR21696324	OXFORD_NANOPORE	10569674	10116580	10116580	-4.2867	-4.2867	norm
SRR21696326	OXFORD_NANOPORE	8487842	9306565	9306565	9.6458	9.6458	norm
SRR21696328	OXFORD_NANOPORE	9138776	9275196	9275196	1.4928	1.4928	norm
SRR21696331	OXFORD_NANOPORE	10933242	11174695	11174695	2.2084	2.2084	norm
SRR21696333	OXFORD_NANOPORE	8801236	9001648	9001648	2.2771	2.2771	norm
SRR21696337	OXFORD_NANOPORE	9639990	9249984	9031973	-4.0457	-6.3072	norm
SRR21696338	OXFORD_NANOPORE	10853340	9957706	9957706	-8.2522	-8.2522	norm
SRR21696339	OXFORD_NANOPORE	9461481	9406626	9406626	-0.5798	-0.5798	norm
SRR21696340	OXFORD_NANOPORE	9265359	8794421	8794421	-5.0828	-5.0828	norm
SRR21696341	OXFORD_NANOPORE	10266650	10057652	10057652	-2.0357	-2.0357	norm
SRR21696342	OXFORD_NANOPORE	13505152	13591170	13591170	0.6369	0.6369	norm
SRR21696345	OXFORD_NANOPORE	11470199	10562748	10562748	-7.9114	-7.9114	norm
SRR21696348	OXFORD_NANOPORE	9578283	10727637	10727637	11.9996	11.9996	norm
SRR21696349	OXFORD_NANOPORE	7804964	7753558	7753558	-0.6586	-0.6586	norm
SRR21696350	OXFORD_NANOPORE	9054077	9222492	9222492	1.8601	1.8601	norm
SRR21696351	OXFORD_NANOPORE	9054117	10137242	10137242	11.9628	11.9628	norm
SRR21696352	OXFORD_NANOPORE	9203650	9112196	9112196	-0.9937	-0.9937	norm
SRR21696354	OXFORD_NANOPORE	8976559	8981033	8981033	0.0498	0.0498	norm
SRR21696355	OXFORD_NANOPORE	8078361	7881203	7881203	-2.4406	-2.4406	norm
SRR21696356	OXFORD_NANOPORE	8756431	8901549	8901549	1.6573	1.6573	norm
SRR21696358	OXFORD_NANOPORE	9077533	8989144	8989144	-0.9737	-0.9737	norm
SRR21696359	OXFORD_NANOPORE	9564772	8966914	8966914	-6.2506	-6.2506	norm
SRR21696361	OXFORD_NANOPORE	7801618	8165642	8165642	4.6660	4.6660	norm
SRR21696376	OXFORD_NANOPORE	10229135	9275366	9275366	-9.3240	-9.3240	norm
SRR21696379	OXFORD_NANOPORE	10293779	10822660	10822660	5.1379	5.1379	norm
SRR21696381	OXFORD_NANOPORE	8565674	8846822	8846822	3.2823	3.2823	norm
SRR21696382	OXFORD_NANOPORE	11315690	11044026	11044026	-2.4008	-2.4008	norm
SRR21696383	OXFORD_NANOPORE	8902773	8932152	8932152	0.3300	0.3300	norm
SRR21696384	OXFORD_NANOPORE	7680165	8205968	8205968	6.8462	6.8462	norm
SRR21696387	OXFORD_NANOPORE	7648620	7717177	7717177	0.8963	0.8963	norm
SRR21696388	OXFORD_NANOPORE	10229834	9157187	9157187	-10.4855	-10.4855	norm
SRR21696389	OXFORD_NANOPORE	8981933	11007605	11007605	22.5527	22.5527	norm
SRR21696391	OXFORD_NANOPORE	12015560	11939827	11939827	-0.6303	-0.6303	norm
SRR21696392	OXFORD_NANOPORE	8429929	8596819	8596819	1.9797	1.9797	norm
SRR21696393	OXFORD_NANOPORE	8811944	8978603	8978603	1.8913	1.8913	norm
SRR21696394	OXFORD_NANOPORE	9576147	10010905	10010905	4.5400	4.5400	norm
SRR21696395	OXFORD_NANOPORE	8361142	9568033	9568033	14.4345	14.4345	norm
SRR21696396	OXFORD_NANOPORE	10608739	11313125	11313125	6.6397	6.6397	norm
SRR21696397	OXFORD_NANOPORE	8874522	8827828	8827828	-0.5262	-0.5262	norm
SRR21696399	OXFORD_NANOPORE	7275213	7208222	7208222	-0.9208	-0.9208	norm
SRR21696400	OXFORD_NANOPORE	7288318	9223811	9223811	26.5561	26.5561	norm
SRR21696401	OXFORD_NANOPORE	6420957	6547806	6547806	1.9755	1.9755	norm
SRR21696405	OXFORD_NANOPORE	8379700	8778557	8778557	4.7598	4.7598	norm
SRR21696406	OXFORD_NANOPORE	8221523	7563280	7563280	-8.0063	-8.0063	norm
SRR21696408	OXFORD_NANOPORE	9805183	10667422	10667422	8.7937	8.7937	norm
SRR21696409	OXFORD_NANOPORE	8066947	8620574	8620574	6.8629	6.8629	norm
SRR21696410	OXFORD_NANOPORE	8106388	7389596	7389596	-8.8423	-8.8423	norm
SRR21696411	OXFORD_NANOPORE	11345428	11523444	11523444	1.5691	1.5691	norm
SRR21696415	OXFORD_NANOPORE	11059676	10451378	10451378	-5.5001	-5.5001	norm
SRR21696417	OXFORD_NANOPORE	10989260	12240966	12240966	11.3903	11.3903	norm
SRR21696422	OXFORD_NANOPORE	9695021	10762474	10762474	11.0103	11.0103	norm
SRR21696424	OXFORD_NANOPORE	9383688	10566210	10566210	12.6019	12.6019	norm
SRR21696425	OXFORD_NANOPORE	7559771	10113726	10113726	33.7835	33.7835	norm
SRR21696426	OXFORD_NANOPORE	8513219	7479849	7479849	-12.1384	-12.1384	norm
SRR21696429	OXFORD_NANOPORE	10558057	12439782	12439782	17.8226	17.8226	norm
SRR21696431	OXFORD_NANOPORE	10662691	10183370	10183370	-4.4953	-4.4953	norm
SRR21696435	OXFORD_NANOPORE	9885581	10748250	10748250	8.7265	8.7265	norm
SRR21696436	OXFORD_NANOPORE	10211813	12209608	12209608	19.5636	19.5636	norm
SRR21696437	OXFORD_NANOPORE	9725030	9922767	9922767	2.0333	2.0333	norm
SRR21696442	OXFORD_NANOPORE	6978313	8131366	8131366	16.5234	16.5234	norm
SRR21696444	OXFORD_NANOPORE	7015337	7330890	7406155	4.4980	5.5709	norm
SRR21696445	OXFORD_NANOPORE	7532608	7525032	7525032	-0.1006	-0.1006	norm
SRR21696446	OXFORD_NANOPORE	8505003	8604896	8604896	1.1745	1.1745	norm
SRR21696447	OXFORD_NANOPORE	8069363	8448382	8448382	4.6970	4.6970	norm
SRR21696453	OXFORD_NANOPORE	9736065	9113984	9113984	-6.3894	-6.3894	norm
SRR21696454	OXFORD_NANOPORE	11585837	12445095	12445095	7.4165	7.4165	norm
SRR21696468	OXFORD_NANOPORE	9279395	8373356	8373356	-9.7640	-9.7640	norm
SRR21696469	OXFORD_NANOPORE	8973972	8939204	8939204	-0.3874	-0.3874	norm
SRR21696470	OXFORD_NANOPORE	9191772	8115484	8115484	-11.7093	-11.7093	norm
SRR21696471	OXFORD_NANOPORE	8867118	9193440	9193440	3.6801	3.6801	norm
SRR21696472	OXFORD_NANOPORE	8571085	8555562	8555562	-0.1811	-0.1811	norm
SRR21696475	OXFORD_NANOPORE	9034013	8956532	8956532	-0.8577	-0.8577	norm
SRR21696476	OXFORD_NANOPORE	7718607	8183122	8183122	6.0181	6.0181	norm
SRR21696477	OXFORD_NANOPORE	6900143	7861514	7861514	13.9326	13.9326	norm
SRR21696482	OXFORD_NANOPORE	9208508	9095104	9095104	-1.2315	-1.2315	norm
SRR21696484	OXFORD_NANOPORE	10807193	10489178	10489178	-2.9426	-2.9426	norm
SRR21696486	OXFORD_NANOPORE	9485036	10282898	10282898	8.4118	8.4118	norm
SRR21696491	OXFORD_NANOPORE	7916046	9475469	9475469	19.6995	19.6995	norm
SRR21696492	OXFORD_NANOPORE	7708294	7947615	7947615	3.1047	3.1047	norm
SRR21696495	OXFORD_NANOPORE	8956073	8525909	8525909	-4.8030	-4.8030	norm
SRR21696501	OXFORD_NANOPORE	9174813	9056850	9056850	-1.2857	-1.2857	norm
SRR21696530	OXFORD_NANOPORE	11554491	8563242	8563242	-25.8882	-25.8882	norm
SRR21696536	OXFORD_NANOPORE	9001608	8900865	8900865	-1.1192	-1.1192	norm
SRR21696539	OXFORD_NANOPORE	8933706	8188151	8188151	-8.3454	-8.3454	norm
SRR21696540	OXFORD_NANOPORE	8679014	8524186	8524186	-1.7839	-1.7839	norm
SRR21696542	OXFORD_NANOPORE	10001243	9787823	9787823	-2.1339	-2.1339	norm
SRR21696543	OXFORD_NANOPORE	10321034	9723278	9723278	-5.7916	-5.7916	norm
SRR21696545	OXFORD_NANOPORE	8979200	8827771	8827771	-1.6864	-1.6864	norm
SRR21696546	OXFORD_NANOPORE	9069560	8337816	8337816	-8.0681	-8.0681	norm
SRR21696549	OXFORD_NANOPORE	10190356	10606663	10606663	4.0853	4.0853	norm
SRR21696550	OXFORD_NANOPORE	11360030	11448526	11448526	0.7790	0.7790	norm
SRR21696551	OXFORD_NANOPORE	11090044	12292307	12292307	10.8409	10.8409	norm
SRR21696553	OXFORD_NANOPORE	10336409	9319359	9319359	-9.8395	-9.8395	norm
SRR21696554	OXFORD_NANOPORE	8834773	9838753	9838753	11.3640	11.3640	norm
SRR21696556	OXFORD_NANOPORE	10201169	10710254	10710254	4.9905	4.9905	norm
SRR21696558	OXFORD_NANOPORE	2735685	3053184	3053184	11.6058	11.6058	norm
SRR21696559	OXFORD_NANOPORE	10014434	11973487	11973487	19.5623	19.5623	norm
SRR21696584	OXFORD_NANOPORE	8744813	8926866	8926866	2.0818	2.0818	norm
SRR21696608	OXFORD_NANOPORE	11096612	9324751	9324751	-15.9676	-15.9676	norm
SRR21696630	OXFORD_NANOPORE	7775113	8355842	8355842	7.4691	7.4691	norm
SRR21696638	OXFORD_NANOPORE	6984865	6767657	6767657	-3.1097	-3.1097	norm
SRR21696646	OXFORD_NANOPORE	10251772	9202434	9202434	-10.2357	-10.2357	norm
SRR21696673	OXFORD_NANOPORE	10339220	9557127	9557127	-7.5643	-7.5643	norm
SRR21700513	OXFORD_NANOPORE	2725648	2752660	2752660	0.9910	0.9910	norm
SRR21713686	OXFORD_NANOPORE	5644471	5647447	5647447	0.0527	0.0527	norm
SRR21713687	OXFORD_NANOPORE	5622747	5371829	5371829	-4.4626	-4.4626	norm
SRR21713688	OXFORD_NANOPORE	5696364	5376010	5376010	-5.6238	-5.6238	norm
SRR21719209	OXFORD_NANOPORE	7257095	7946662	7946662	9.5020	9.5020	norm
SRR21731845	PACBIO_SMRT	2159127	3358450	2924860	55.5467	35.4649	pb_preset
SRR21793358	PACBIO_SMRT	4842577	5641013	5381593	16.4878	11.1308	pb_preset
SRR21817393	OXFORD_NANOPORE	1740532	1883614	1846855	8.2206	6.1086	norm
SRR21820701	OXFORD_NANOPORE	4873268	4971544	4971544	2.0166	2.0166	norm
SRR21836795	OXFORD_NANOPORE	2217711	2244617	2244617	1.2132	1.2132	norm
SRR21836799	OXFORD_NANOPORE	2163610	2142460	2142460	-0.9775	-0.9775	norm
SRR21851309	OXFORD_NANOPORE	5480422	5118942	5118942	-6.5958	-6.5958	norm
SRR21857881	OXFORD_NANOPORE	4998472	3337208	3951278	-33.2354	-20.9503	norm
SRR21864871	OXFORD_NANOPORE	5736111	5470398	5484722	-4.6323	-4.3826	norm
SRR21864875	OXFORD_NANOPORE	5436081	6705362	6705362	23.3492	23.3492	norm
SRR21887502	OXFORD_NANOPORE	4772201	4817122	4817122	0.9413	0.9413	norm
SRR21890344	OXFORD_NANOPORE	4517539	4325397	4325397	-4.2532	-4.2532	norm
SRR21902429	OXFORD_NANOPORE	9251369	9086012	9086012	-1.7874	-1.7874	norm
SRR21979969	OXFORD_NANOPORE	5042319	5351805	5351805	6.1378	6.1378	norm
SRR22007585	PACBIO_SMRT	6685457	8804835	8137489	31.7013	21.7193	pb_preset
SRR22007588	PACBIO_SMRT	4261730	5442825	5098312	27.7140	19.6301	pb_preset
SRR22015155	OXFORD_NANOPORE	4594065	4736381	4736381	3.0978	3.0978	norm
SRR22028292	OXFORD_NANOPORE	1611024	1774700	1774700	10.1597	10.1597	norm
SRR22028405	OXFORD_NANOPORE	4277880	4291966	4291966	0.3293	0.3293	norm
SRR22031414	OXFORD_NANOPORE	4453085	4438107	4438107	-0.3364	-0.3364	norm
SRR22048717	OXFORD_NANOPORE	6167549	6556188	6556188	6.3014	6.3014	norm
SRR22077206	PACBIO_SMRT	4035016	3838839	3851110	-4.8619	-4.5578	pb_preset
SRR22085551	OXFORD_NANOPORE	4410317	4413568	4413568	0.0737	0.0737	norm
SRR22094550	PACBIO_SMRT	5156952	5894371	5534014	14.2995	7.3117	pb_preset
SRR22094552	PACBIO_SMRT	5154616	5871068	5458076	13.8992	5.8872	pb_preset
SRR22094554	PACBIO_SMRT	5161803	5821384	5413904	12.7781	4.8840	pb_preset
SRR22094555	PACBIO_SMRT	5214828	6037608	5568471	15.7777	6.7815	pb_preset
SRR22198850	OXFORD_NANOPORE	4919768	6440126	6440126	30.9030	30.9030	norm
SRR22198852	OXFORD_NANOPORE	4919828	5999292	5999292	21.9411	21.9411	norm
SRR22212336	OXFORD_NANOPORE	5686477	5235429	5234296	-7.9319	-7.9519	norm
SRR22225499	OXFORD_NANOPORE	4417639	4368987	4368987	-1.1013	-1.1013	norm
SRR22225501	OXFORD_NANOPORE	4926283	4894564	4905146	-0.6439	-0.4291	norm
SRR22226934	OXFORD_NANOPORE	6032644	6649736	6271261	10.2292	3.9554	norm
SRR22226935	OXFORD_NANOPORE	6045198	6011782	6011782	-0.5528	-0.5528	norm
SRR22226936	OXFORD_NANOPORE	5850185	5897794	5897794	0.8138	0.8138	norm
SRR22229513	OXFORD_NANOPORE	2529853	2730957	2730957	7.9492	7.9492	norm
SRR22229515	OXFORD_NANOPORE	2407441	2969833	2990495	23.3606	24.2188	norm
SRR22250794	OXFORD_NANOPORE	7732058	8405724	8405724	8.7126	8.7126	norm
SRR22253723	PACBIO_SMRT	3937483	4395866	4331365	11.6415	10.0034	pb_preset
SRR22253726	PACBIO_SMRT	3750381	4294081	4177501	14.4972	11.3887	pb_preset
SRR22253727	PACBIO_SMRT	3749418	4269824	4166551	13.8796	11.1253	pb_preset
SRR22253728	PACBIO_SMRT	3750940	4340505	4197117	15.7178	11.8951	pb_preset
SRR22272752	PACBIO_SMRT	8211675	13262419	10614232	61.5069	29.2578	pb_preset
SRR22306553	OXFORD_NANOPORE	3168911	3289827	3289827	3.8157	3.8157	norm
SRR22340637	OXFORD_NANOPORE	5467641	6282854	6282854	14.9098	14.9098	norm
SRR22381796	PACBIO_SMRT	6179084	8751944	7914925	41.6382	28.0922	pb_preset
SRR22381797	PACBIO_SMRT	6003144	8585968	7772862	43.0245	29.4799	pb_preset
SRR22420521	OXFORD_NANOPORE	5755740	6902136	6902136	19.9174	19.9174	norm
SRR22475575	OXFORD_NANOPORE	5424934	5235981	5235981	-3.4830	-3.4830	norm
SRR22502663	OXFORD_NANOPORE	2560088	2850783	2850783	11.3549	11.3549	norm
SRR22523853	OXFORD_NANOPORE	762251	772381	772381	1.3290	1.3290	norm
SRR22533691	OXFORD_NANOPORE	2250646	2582625	2582625	14.7504	14.7504	norm
SRR22533695	OXFORD_NANOPORE	1694003	2091659	2091659	23.4743	23.4743	norm
SRR22533696	OXFORD_NANOPORE	2255024	2383213	2383213	5.6846	5.6846	norm
SRR22533697	OXFORD_NANOPORE	2495776	2681650	2681650	7.4475	7.4475	norm
SRR22533731	OXFORD_NANOPORE	2272942	2608638	2608638	14.7692	14.7692	norm
SRR22533733	OXFORD_NANOPORE	2387641	2492062	2492062	4.3734	4.3734	norm
SRR22533734	OXFORD_NANOPORE	2052309	2567648	2868816	25.1102	39.7848	norm
SRR22533738	OXFORD_NANOPORE	2678334	2626758	2626758	-1.9257	-1.9257	norm
SRR22533743	OXFORD_NANOPORE	2415815	2639445	2639445	9.2569	9.2569	norm
SRR22533744	OXFORD_NANOPORE	2036426	2261627	2261627	11.0586	11.0586	norm
SRR22533747	OXFORD_NANOPORE	2639791	2803108	2803108	6.1867	6.1867	norm
SRR22533750	OXFORD_NANOPORE	1889244	2049591	2049591	8.4874	8.4874	norm
SRR22533753	OXFORD_NANOPORE	1952329	1952553	1952553	0.0115	0.0115	norm
SRR22533754	OXFORD_NANOPORE	1708996	1879839	1879839	9.9967	9.9967	norm
SRR22533755	OXFORD_NANOPORE	2028798	2255408	2255408	11.1697	11.1697	norm
SRR22554282	OXFORD_NANOPORE	9201100	8628312	8628312	-6.2252	-6.2252	norm
SRR22574257	OXFORD_NANOPORE	4525097	4579219	4579219	1.1960	1.1960	norm
SRR22580996	OXFORD_NANOPORE	6181076	6046264	6046264	-2.1810	-2.1810	norm
SRR22689963	OXFORD_NANOPORE	5040211	5269004	5269004	4.5394	4.5394	norm
SRR22705160	OXFORD_NANOPORE	4342933	4495548	4495548	3.5141	3.5141	norm
SRR22805145	PACBIO_SMRT	5010245	6421131	5968237	28.1600	19.1207	pb_preset
SRR22805297	PACBIO_SMRT	4289989	5392812	5026034	25.7069	17.1573	pb_preset
SRR22809568	PACBIO_SMRT	3195259	3182570	3191966	-0.3971	-0.1031	pb_preset
SRR22823170	OXFORD_NANOPORE	3282349	4709360	4709360	43.4753	43.4753	norm
SRR22840785	PACBIO_SMRT	4574989	5344266	4923191	16.8148	7.6110	pb_preset
SRR22876607	PACBIO_SMRT	3166259	4990614	4457604	57.6186	40.7846	pb_preset
SRR22876612	PACBIO_SMRT	4006378	6754968	5927578	68.6054	47.9535	pb_preset
SRR22938818	OXFORD_NANOPORE	4990348	5275664	5275664	5.7174	5.7174	norm
SRR22984656	PACBIO_SMRT	4766362	5987052	5479600	25.6105	14.9640	pb_preset
SRR22997614	OXFORD_NANOPORE	5374479	5420599	5420599	0.8581	0.8581	norm
SRR22997615	OXFORD_NANOPORE	6935738	6883086	6873834	-0.7591	-0.8925	norm
SRR22997619	OXFORD_NANOPORE	6352228	6289835	6289835	-0.9822	-0.9822	norm
SRR22997623	OXFORD_NANOPORE	6337561	6266200	6266200	-1.1260	-1.1260	norm
SRR23030856	OXFORD_NANOPORE	7016867	6563802	6563802	-6.4568	-6.4568	norm
SRR23033285	OXFORD_NANOPORE	6541745	6755351	6755351	3.2653	3.2653	norm
SRR23044206	OXFORD_NANOPORE	5002448	4871058	4871058	-2.6265	-2.6265	norm
SRR23044210	OXFORD_NANOPORE	5629596	5198258	5198258	-7.6620	-7.6620	norm
SRR23044215	OXFORD_NANOPORE	5203101	5130153	5130153	-1.4020	-1.4020	norm
SRR23044219	OXFORD_NANOPORE	5431362	5064812	5064812	-6.7488	-6.7488	norm
SRR23044222	OXFORD_NANOPORE	5347938	4758040	4758040	-11.0304	-11.0304	norm
SRR23044223	OXFORD_NANOPORE	5197584	4664012	4664012	-10.2658	-10.2658	norm
SRR23086700	PACBIO_SMRT	3694481	4762429	4453811	28.9066	20.5531	pb_preset
SRR23092355	OXFORD_NANOPORE	5780855	5117061	5117061	-11.4826	-11.4826	norm
SRR23095539	PACBIO_SMRT	5162213	4899798	4934636	-5.0834	-4.4085	pb_preset
SRR23097117	OXFORD_NANOPORE	4212116	5532106	5532106	31.3379	31.3379	norm
SRR23111340	OXFORD_NANOPORE	9170171	10391369	10391369	13.3171	13.3171	norm
SRR23148050	OXFORD_NANOPORE	2270963	2156905	2156905	-5.0225	-5.0225	norm
SRR23148051	OXFORD_NANOPORE	2189610	2142246	2142246	-2.1631	-2.1631	norm
SRR23148057	OXFORD_NANOPORE	2151694	2079097	2079097	-3.3739	-3.3739	norm
SRR23148060	OXFORD_NANOPORE	2158391	2053557	2053557	-4.8570	-4.8570	norm
SRR23190563	OXFORD_NANOPORE	3642172	4103950	4121698	12.6786	13.1659	norm
SRR23190621	OXFORD_NANOPORE	3723810	3900681	3900681	4.7497	4.7497	norm
SRR23190625	OXFORD_NANOPORE	4772712	4996896	4996896	4.6972	4.6972	norm
SRR23290063	OXFORD_NANOPORE	2747791	3016559	3093656	9.7812	12.5870	norm
SRR23290064	OXFORD_NANOPORE	2922051	3157352	3079818	8.0526	5.3992	norm
SRR23290065	OXFORD_NANOPORE	4964086	4869631	4869631	-1.9028	-1.9028	norm
SRR23325988	OXFORD_NANOPORE	4173761	3121772	3121772	-25.2048	-25.2048	norm
SRR23329172	OXFORD_NANOPORE	4203336	2872920	2872920	-31.6514	-31.6514	norm
SRR23365104	OXFORD_NANOPORE	6147644	6224564	6224564	1.2512	1.2512	norm
SRR23385478	OXFORD_NANOPORE	6983959	8486934	7868225	21.5204	12.6614	norm
SRR23387316	OXFORD_NANOPORE	3867763	3862168	3862168	-0.1447	-0.1447	norm
SRR23387317	OXFORD_NANOPORE	3878279	3765670	3765670	-2.9036	-2.9036	norm
SRR23387324	OXFORD_NANOPORE	3899751	3768370	3768370	-3.3690	-3.3690	norm
SRR23389232	OXFORD_NANOPORE	4060596	4365374	4075596	7.5057	0.3694	norm
SRR23390615	OXFORD_NANOPORE	4064271	5431683	5431683	33.6447	33.6447	norm
SRR23392100	OXFORD_NANOPORE	4124338	4239905	4322929	2.8021	4.8151	norm
SRR23401452	OXFORD_NANOPORE	5861041	6075383	6075383	3.6571	3.6571	norm
SRR23401454	OXFORD_NANOPORE	6764851	6621831	6621831	-2.1142	-2.1142	norm
SRR23445272	OXFORD_NANOPORE	5102433	5612963	5612963	10.0056	10.0056	norm
SRR23450433	OXFORD_NANOPORE	6393703	6357242	6357242	-0.5703	-0.5703	norm
SRR23471040	OXFORD_NANOPORE	6588299	6265690	6265690	-4.8967	-4.8967	norm
SRR23471050	OXFORD_NANOPORE	6440143	5965286	6015497	-7.3734	-6.5937	norm
SRR23471073	OXFORD_NANOPORE	6583426	6042176	6018245	-8.2214	-8.5849	norm
SRR23471088	OXFORD_NANOPORE	6474081	6211066	6194296	-4.0626	-4.3216	norm
SRR23471090	OXFORD_NANOPORE	6475465	6237928	6237928	-3.6683	-3.6683	norm
SRR23471094	OXFORD_NANOPORE	6566841	6760564	6760564	2.9500	2.9500	norm
SRR23518000	PACBIO_SMRT	2161891	2766108	2522131	27.9485	16.6632	pb_preset
SRR23518001	PACBIO_SMRT	2161891	3494782	2873080	61.6539	32.8966	pb_preset
SRR23525315	PACBIO_SMRT	2133007	1952403	1950058	-8.4671	-8.5770	pb_preset
SRR23525317	PACBIO_SMRT	2055713	2002752	2007100	-2.5763	-2.3648	pb_preset
SRR23538270	PACBIO_SMRT	3305635	4267798	3987299	29.1068	20.6213	pb_preset
SRR23562243	PACBIO_SMRT	5189876	7101662	6453290	36.8368	24.3438	pb_preset
SRR23562248	PACBIO_SMRT	5075259	6889088	6297882	35.7386	24.0899	pb_preset
SRR23576511	OXFORD_NANOPORE	6722812	6711991	6711991	-0.1610	-0.1610	norm
SRR23576513	OXFORD_NANOPORE	6722813	6763096	6763096	0.5992	0.5992	norm
SRR23576515	OXFORD_NANOPORE	6834248	6508830	6508830	-4.7616	-4.7616	norm
SRR23636845	PACBIO_SMRT	3477232	4200819	4102317	20.8093	17.9765	pb_preset
SRR23641982	OXFORD_NANOPORE	3916688	4257464	4257464	8.7006	8.7006	norm
SRR23690828	OXFORD_NANOPORE	1815045	1844295	1844295	1.6115	1.6115	norm
SRR23690829	OXFORD_NANOPORE	1819995	1731885	1925692	-4.8412	5.8075	norm
SRR23690838	OXFORD_NANOPORE	2716118	2713921	2713921	-0.0809	-0.0809	norm
SRR23690853	OXFORD_NANOPORE	2455419	2081732	2415000	-15.2189	-1.6461	norm
SRR23692898	PACBIO_SMRT	4891911	6015276	5699726	22.9637	16.5133	pb_preset
SRR23697208	PACBIO_SMRT	3662325	3528780	3530840	-3.6465	-3.5902	pb_preset
SRR23701664	OXFORD_NANOPORE	4371975	4070773	4070773	-6.8894	-6.8894	norm
SRR23704013	OXFORD_NANOPORE	4371985	4168632	4168632	-4.6513	-4.6513	norm
SRR23754108	OXFORD_NANOPORE	6276641	5917438	5905422	-5.7229	-5.9143	norm
SRR23852394	PACBIO_SMRT	2679003	3230420	3076009	20.5829	14.8192	pb_preset
SRR23860488	OXFORD_NANOPORE	5407919	5404324	5404324	-0.0665	-0.0665	norm
SRR23873164	OXFORD_NANOPORE	4525627	4752373	4752373	5.0103	5.0103	norm
SRR23875562	OXFORD_NANOPORE	6229472	6632088	6632088	6.4631	6.4631	norm
SRR23879684	OXFORD_NANOPORE	3134028	3085290	3085290	-1.5551	-1.5551	norm
SRR23879687	OXFORD_NANOPORE	3094327	3045225	3045225	-1.5868	-1.5868	norm
SRR23891542	PACBIO_SMRT	4139584	6102486	5617514	47.4179	35.7024	pb_preset
SRR23891548	OXFORD_NANOPORE	4177695	5238760	5238760	25.3983	25.3983	norm
SRR23909975	OXFORD_NANOPORE	4875459	4707595	4707595	-3.4430	-3.4430	norm
SRR23940491	OXFORD_NANOPORE	4184250	4558062	4558062	8.9338	8.9338	norm
SRR23940503	OXFORD_NANOPORE	4184031	4453624	4453624	6.4434	6.4434	norm
SRR23952291	PACBIO_SMRT	4310851	4103944	4170926	-4.7997	-3.2459	pb_preset
SRR23952319	PACBIO_SMRT	6157393	5956956	5985386	-3.2552	-2.7935	pb_preset
SRR23998934	OXFORD_NANOPORE	3523847	4103308	4103308	16.4440	16.4440	norm
SRR23998943	OXFORD_NANOPORE	3523830	3695833	3695833	4.8811	4.8811	norm
SRR24000762	OXFORD_NANOPORE	2698227	2494809	2542942	-7.5390	-5.7551	norm
SRR24000764	OXFORD_NANOPORE	2882973	2773824	2808648	-3.7860	-2.5781	norm
SRR24000766	OXFORD_NANOPORE	2776501	2756748	2756748	-0.7114	-0.7114	norm
SRR24003359	PACBIO_SMRT	5041798	10757793	7989753	113.3722	58.4703	pb_preset
SRR24016856	OXFORD_NANOPORE	1873758	1880443	1875894	0.3568	0.1140	norm
SRR24017996	OXFORD_NANOPORE	2015622	2057726	2061220	2.0889	2.2622	norm
SRR24045860	OXFORD_NANOPORE	6208260	6443068	6443068	3.7822	3.7822	norm
SRR24079984	OXFORD_NANOPORE	4330354	4532698	4532698	4.6727	4.6727	norm
